,username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result,cluster_result
5988,@imsalPutih, 2018-12-02, 12:13, #AndaiNikahanku10M memborong cokelat dan membagikan banyak-banyak kepada semua orang biar mencret dan tak sempat mengintip malam pertama Weah sadisnya,1069097104239280128, 8f6d8fbc7060e679, Kalimantan Timur, Kalimantan Timur Indonesia,116.13535649815245,0.09857749999999996,nikah borong cokelat orang biar mencret intip malam weah sadis,1
5989,@Aan_Hantorov, 2018-12-02, 11:59, #AndaiNikahanku10M Parti borong cokelat dan membagikan banyak-banyak kepada semua orang biar mencret dan tak sempat mengintip malam pertama.,1069093741460242433, 33d8727534e9f7e1, Kota Semarang, Kota Semarang Jawa Tengah,110.38479397794036,-7.02066415,nikah pakat borong cokelat orang biar mencret intip malam,1
5990,@Sopiyatun9, 2018-12-02, 16:07, #AndaiNikahanku10M memborong cokelat dan membagikan banyak-banyak kepada semua orang biar mencret dan tak sempat mengintip malam pertama,1069156103177400320, 33d8727534e9f7e1, Kota Semarang, Kota Semarang Jawa Tengah,110.38479397794036,-7.02066415,nikah borong cokelat orang biar mencret intip malam,1
5991,@rudihartono_mkg, 2018-12-02, 11:25, #AndaiNikahanku10M memborong cokelat dan membagikan banyak-banyak kepada semua orang biar mencret dan tak sempat mengintip malam pertama,1069085090452369413, 33d8727534e9f7e1, Kota Semarang, Kota Semarang Jawa Tengah,110.38479397794036,-7.02066415,nikah borong cokelat orang biar mencret intip malam,1
5992,@yunz_like22, 2018-12-02, 08:24, Giliran mau berangkat malah mules ,1069039667327119360, 6e0f0a00ef60a2bf, Kalimantan Barat, Kalimantan Barat Indonesia,111.10989522389193,-0.4793298500000001,gilir berangkat mulas,0
5993,@okkiardiant, 2018-12-02, 06:36, Sepertinya Naluri alamiah dalam tubuh  pagi2 pasti terasa mules  klo Nyetornya gak maksimaalll ,1069012516057927680, 02cece3a1a0c71fe, Bale Endah, Bale Endah Indonesia,107.6258773779834,-7.008989,naluri alamiah tubuh pagi mulas setor maksimaalll,0
5994,@lisdyaaa_, 2018-12-02, 04:58, Kitten ku usia 2bln lg sakit  diare parah  kemaren2 masih mau makan sama maen  sekarang lemes ngga mau ngapa2in  segala macem obat/makanan udah dicoba tp tetep ngga ada perubahan  get well soon Miki  kembali ceria lagi  ,1068987766241816577, f89727b97ebcb341, Mijen, Mijen Indonesia,110.35279836095371,-7.0632990000000015,kucing usia sakit diare parah kemarin makan main lemes ngapain makan coba ubah get well soon mik ceria,3
5995,@Darji80822325, 2018-12-02, 08:33, Tolong dongg...ada obat sakit perut ngakk...perut aku langsung sakit lihat muka sizon ...ennek pingin muntah ,1069041798301925376, 7c6372d4d321b256, Tamansari, Tamansari Indonesia,106.82399764047709,-6.145419349999999,tolong gada obat sakit perut sampa langsung sakit lihat muka neuroglia tan muntah,2
5996,@hakimcil_, 2018-12-02, 08:07, Hari ini di temani rasa mules yg begitu ngeri yang datangnya bertubi tubi membuat raga ini tak mampu pegi dari zona kamar dan wc,1069035352831082498, 8497d03e1326d719, Tembalang 1, Tembalang 1 Indonesia,110.45992018189705,-7.0477785000000015,tani mulas ngeri tubi tubi raga kitorang zona kamar wc,0
5997,@meryamarigold, 2018-12-02, 01:55, Perut gak cocok sama pangsit mie ayam 30ribuan  langsung diare anjiy -_-,1068941608471547904, 70e9459a0d086839, Dau, Dau Indonesia,112.55909266091743,-7.9479440000000015,perut cocok pangsit kopyok ayam ratus langsung diare anjing,3
5998,@ekimoron, 2018-12-02, 01:49, Takut? Aduh tiba2 mules.. ,1068940070822993921, 9dca48bb616068a2, Pondok Aren, Pondok Aren Indonesia,106.70854664020908,-6.2665075,takut aduh mulas,0
5999,@RizqiFitriaaa, 2018-12-02, 01:28, Emg jgn pake keju. Paling mantap asin atau asin pedes  tapi jgn kepedesan. Terlalu ngaco sakit perut,1068934824512053248, b5b74007b9768111, Dramaga, Dramaga Indonesia,106.73920990336477,-6.5755315,pakai keju mantap asin asin pedas pedas gaco sakit perut,2
6000,@svramanda_, 2018-12-02, 00:58, nanti mencret lagi,1068927371925811200, aff6129b3ead1cc2, Gambiran, Gambiran Indonesia,114.14495896541084,-8.417435999999999,mencret,1
6001,@salman_alfrz97, 2018-12-02, 15:03, Lahh sakit perut,1069139987726123009, 81c482638096852f, Lemahabang, Lemahabang Indonesia,107.45755210778624,-6.2564415,lahh sakit perut,2
6002,@siputriwidi, 2018-12-02, 10:09, Ngantuk banget. Nggak bisa tidur karena stres mikirin kitten yang diare dan landak yang baunya aneh.,1069066107191910401, a1ef5f877e4cf7d5, Katapang, Katapang Indonesia,107.55696790933528,-7.002456499999999,antuk tidur stres pikir kucing diare landak bau aneh,3
6003,@awjancuqs, 2018-12-02, 09:54, Mules pas neng gereja....bjgr,1069062125383966720, a933df63601f2338, Rungkut, Rungkut Indonesia,112.8040266405806,-7.3143410000000015,mulas neng gerejabjgr,0
6004,@ayupujiilestari, 2018-12-02, 09:30, Gak cocok  jadi diare gini terus,1069056110445744128, ce7988d3a8b6f49f, Indonesia, Indonesia,113.33412818144043,0.11379699999999993,cocok diare,3
6005,@prend69, 2018-12-02, 09:29, Settt dah gw langsung mules..dengerin yg terakhir nyanyi... ,1069055992665538560, b0fb545c9e1e26f5, Astanajapura, Astanajapura Indonesia,108.6397625252632,-6.7994175000000014,settt langsung cape nyanyi,1
6006,@krismatryni, 2018-12-02, 12:20, Sek yang tiba2 mules ,1069098956838199297, 62a5c5ffca44cab5, Umbulharjo, Umbulharjo Indonesia,110.38650458778105,-7.8136160000000014,sek mulas,0
6007,@FachrizalH, 2018-12-02, 22:59, Efek alergi udang tadi siang masi terasa  tadi sore perut diiris-iris kek org lagi mens (?) Skrg kepala agak oyong sakit  perut masi mules dikit.  Siapa yg uda tau alergi tapi liat udang balado disikat juga? ,1069259746505441280, 681d148579f058bc, Kuta Raja, Kuta Raja Indonesia,95.31910554968701,5.5607355000000025,efek alergi udang siang sore perut iris iris kek org mens kepala oyong sakit perut mulas dikit alergi liat udang perkedel sikat,2
6008,@tyalaras, 2018-12-02, 19:17, Setelah 4 hari diare yg bikin makan susah dan sampai turun 5ons  akhirnya nafsu makan anak w kembali normal dan lahap kaya biasa. Udah mau seneng nih  elah dalah sekarang bapaknya yg gantian diare karna kepedesan ayam geprek  #emaklyfe #everydayisnew,1069204009238458368, 517fc389e0ce76c9, Jati Uwung, Jati Uwung Indonesia,106.58494189217012,-6.187284,diare makan susah turun ons nafsu makan anak w normal lahap kaya neng ayah ganti diare pedas ayam suwir emaklyfe budaya,3
6009,@mchandrasyah, 2018-12-02, 17:24, Tapi kenapa abis makan selalu mules,1069175422481424384, 9dca48bb616068a2, Pondok Aren, Pondok Aren Indonesia,106.70854664020908,-6.2665075,abis makan mulas,0
6010,@linasrs, 2018-12-02, 22:58, mules boker + mules dilep disaat yang bersamaan adalah rasa yang luarbiasa,1069259635641659394, ccb79fc6492c78ad, Gunung Anyar, Gunung Anyar Indonesia,112.79211347875332,-7.3417175000000015,mulas beol mulas pai bareng dahsyat,0
6011,@delfiarhoman, 2018-12-02, 17:49, Tapi tatapan wilona ke verrel nggak. Kya nahan mules gtu (((:,1069181855939780608, 8496c55fb5d1cd92, Pulo Gadung, Pulo Gadung Indonesia,106.89587831999368,-6.1913230000000015,tatap wilona verrel buset tahan mulas,0
6012,@ihaann, 2018-12-03, 15:17, Selain suka bikin mules  juga emang mahal sih huhu eman eman. ,1069505989496324096, 25f5e9dbc1b635ac, Gambir, Gambir Indonesia,106.82605578723835,-6.168961,suka mulas mahal huhu,0
6013,@idofiandika, 2018-12-03, 15:04, Udan  ra nggo mantol lagi ngiyup ng pinggir ndalan eh ndilalahe mules :'),1069502614188961798, 03c45b795a006ed1, Mergangsan, Mergangsan Indonesia,110.37316029668881,-7.8137310000000015,udang seg upam cantol putri ng pinggir jendal eh dila mulas,0
6014,@nisemul, 2018-12-03, 07:52, Sakit perut masaaa:( – at PT. Champ Resto Indonesia Jl. Cihanjuang Km 4 6,1069393996072476672, 07d9e1e129c82003, PT. Champ Resto Indonesia Jl. Cihanjuang Km 46, PT. Champ Resto Indonesia Jl. Cihanjuang Km 46,107.577354,-6.853348,sakit perut opini at pt champ restoran indonesia jl hanjuang km,2
6015,@rachmuhazi, 2018-12-03, 09:56, Sakit perut – at Stasiun Sudirman,1069425030855970816, 07d9d25e98881004, Stasiun Sudirman, Stasiun Sudirman,106.82346537709236,-6.20242272899408,sakit perut at stasiun sudirman,2
6016,@fkhrlghfr, 2018-12-03, 13:47, Biasanya di ikuti dengan gejala alam berupa mules dan keringetan ,1069483129390292992, 62a5c5ffca44cab5, Umbulharjo, Umbulharjo Indonesia,110.38650458778105,-7.8136160000000014,gejala alam mulas keringat,0
6017,@syipaied, 2018-12-03, 09:10, Aku juga mules kl minum susu wkwk,1069413579168788480, 0f5663ec8d8681e5, Purwokerto Utara, Purwokerto Utara Indonesia,109.23740870943148,-7.39976395,mulas minum susu wkwk,0
6018,@agungbudikrist1, 2018-12-03, 15:46, Sekarang lg ngetren..mules,1069513215313211394, c6609bd5bcaf250d, Benda, Benda Indonesia,106.6716893656362,-6.1173699999999975,tren,1
6019,@221166Yusuf, 2018-12-03, 15:54, Bawaslu (bawaan mules mulu),1069515141601873920, b606de51aa2ec7fd, Patrang, Patrang Indonesia,113.6996463908676,-8.1442935,bawaslu bawa mulas,0
6020,@DhiorAnt, 2018-12-03, 15:56, Saya trauma mas  telor saya pernah kena bal kulit rasanya mules gak karuan,1069515797364563969, cf712fd91280ebff, Denpasar Barat, Denpasar Barat Indonesia,115.19736477704636,-8.650534,trauma mas telor kena bal kulit mulas karuan,0
6021,@syipaied, 2018-12-03, 12:03, Sebel gak si? Udah siap banget udah tinggal berangkat udah rapih eh pas mau otw malah mules. Bangsul,1069457030128103424, 0f5663ec8d8681e5, Purwokerto Utara, Purwokerto Utara Indonesia,109.23740870943148,-7.39976395,sebel tinggal berangkat rapi eh jam mulas gingsul,0
6022,@ajengsyf, 2018-12-03, 11:28, definisi double kill : perut melilit karena diare + haid hari pertama.    aq quwat.,1069448277785894913, 019ffe0a3471b036, Tanah Abang, Tanah Abang Indonesia,106.81773603395331,-6.2016105,definisi duble kill perut lilit diare haid quwat,3
6023,@Loner1sm, 2018-12-03, 12:52, Gobs da ada aja lagi dijalan begini sakit perut,1069469307464114176, 3d1b7ce9f3780921, Rancasari, Rancasari Indonesia,107.67597681961729,-6.9535348500000005,gobs ida jalan sakit perut,2
6024,@antikaze, 2018-12-03, 21:58, Tau gue sakit perut hari pertama halangan lgsg dianterin plg selesai ngantor padahal dia jg baru plg ngantor dan hrs lanjut kuliah  trs selesai kuliah dia kerumah lagi bawain martabak what did I do to deserve you ,1069606751014539265, 5d1c8c8423e5fd0f, Kemayoran, Kemayoran Indonesia,106.86522848349956,-6.1604230000000015,sakit perut rintang anter plg selesai kantor jg plg kantor kuliah trs selesai kuliah rumah nyanyi martabak not not ida do mark reserve you,2
6025,@zvbalqis, 2018-12-03, 15:24, meskipun sakit mules pusing tapi aku mensyukuri datengnya period bulan ini hehehehh,1069507660444123137, 309cdad1ed489dec, Beji, Beji Indonesia,106.82203568675078,-6.3661595,sakit mulas pusing syukur teng start hehehehh,0
6026,@negabod, 2018-12-03, 21:10, iklan OVO iki nggawe mules ,1069594805754183680, 67ed8b4d357a957b, Pecangan, Pecangan Indonesia,110.7173135821339,-6.7055275000000005,iklan ovo mawon jeneng mulas,0
6027,@Mwp2810, 2018-12-03, 23:52, Mules mules kalau udh makan pedas padahal rasanya gak pedas2 amat ,1069635554524839936, 6e0f0a00ef60a2bf, Kalimantan Barat, Kalimantan Barat Indonesia,111.10989522389193,-0.4793298500000001,mulas mulas makan pedas pedas,0
6028,@otonkTM, 2018-12-03, 00:52, Mules nonton match ini mah ,1069288212504305664, 107b12fa3bdb29cc, Rangkasbitung, Rangkasbitung Indonesia,106.31284652075666,-6.358091,mulas tonton match mah,0
6029,@Inugh_Barker, 2018-12-03, 06:24, Mules berkepanjangan  parah!,1069371876437159936, ae5820241690201b, Playen, Playen Indonesia,110.53791589522058,-7.941407000000001,mulas parah,0
6030,@triiyaaaa_, 2018-12-03, 06:26, Hahahaaahaha imun kuat tp udah diare duuuh. Bilang aja itu sakit karena rindu ,1069372306877669376, ea9809774c4145c3, Mlati, Mlati Indonesia,110.32923688591043,-7.736615,hahahaaahaha imun kuat diare duuuh bilang sakit rindu,3
6031,@sewibutahun, 2018-12-03, 13:51, Ketahuilah bahwasanya air sangat berperan penting bagi kehidupan  Terutama setelah mencret di wc ,1069484178536718337, 4f4a3ede9916ed99, Mojosari, Mojosari Indonesia,112.54451625722643,-7.503435499999997,air peran hidup mencret wc,1
6032,@Imam_JG, 2018-12-03, 08:07, Si @izaaaale bilang klo baru pertama kali masuk kondangan bakalan mencret.  Sumpah jal  fakta asli. Gua mencret mencret sekarang,1069397743146156032, 0f5663ec8d8681e5, Purwokerto Utara, Purwokerto Utara Indonesia,109.23740870943148,-7.39976395,izaaaale bilang kali masuk kondangan mencret sumpah seg fakta asli gua mencret mencret,1
6033,@OteTatsuya, 2018-12-03, 00:29, Manusia mencret,1069282441670549504, 526b5b0a9ee00dc6, Sukawati, Sukawati Indonesia,115.26958379254893,-8.583452000000001,manusia mencret,1
6034,@titaherawati, 2018-12-03, 20:34, Lumayan mlm ini menghibur bgt bacaan twitter yg kocakk smp sakit perut ngakak ....,1069585613408501760, 0c1c821962584454, Pamulang, Pamulang Indonesia,106.72537350841671,-6.3168635,lumayan malam hibur baca twitter kocak smp sakit perut akak,2
6035,@PhanuelEswina, 2018-12-03, 20:06, Seminggu diare terus. Tiap hari diingetin buat beli obat sampe dipaksa ke dokter. Untung yang nyuruh jauh. akhirnya td pulang kantor terpaksa beli obat. Kalo ditanya  udah dibeli? Udah. Udah diminum? Belum.. kan cm disuruh beli aja.,1069578534107017218, e4d3eb9106fe011f, Sukun, Sukun Indonesia,112.61409461977976,-7.989708500000001,diare diingetin beli obat paksa dokter untung suruh td pulang kantor paksa beli obat jual minum cm beli,3
6036,@adysaml, 2018-12-03, 22:36, Dapet undangan bulanan buat sakit perut  dan bengkak sebadan-badan ,1069616462984241160, 0a3209bde2af0e30, Ciwandan, Ciwandan Indonesia,106.00121803280656,-6.015889,kasih undang sakit perut bengkak badan badan,2
6037,@ecosocrights, 2018-12-03, 22:56, Mungkin mrk lagi kena diare bareng2 ,1069621322399997952, 62f9f7941af63107, Tebet, Tebet Indonesia,106.85685564264601,-6.2258419000000025,diam kena diare bareng,3
6038,@icarrebian, 2018-12-03, 18:13, Kondisi yang amat tidak enak adalah...ketika sedang beraktivitas dilanda sakit perut pengen berak berbarengan dengan sakit perut selagi menstruasi. Syaqhid.,1069550112085487616, 0f5663ec8d8681e5, Purwokerto Utara, Purwokerto Utara Indonesia,109.23740870943148,-7.39976395,kondisi enak aktivitas rundung sakit perut berak sakit perut selagi menstruasi syaqhid,2
6039,@ilhamsutiawan, 2018-12-03, 18:13, Tergantung kalo belom dimasak bisa jadi penyebab diare.. ,1069550069374808064, 1a29683becc7959b, Bekasi Timur, Bekasi Timur Indonesia,107.0110060250435,-6.2544109999999975,gantung bom masak diare,3
6040,@YanniPramono, 2018-12-03, 20:42, Anti Baper itu seperti ke**ut yang di tahan  Dikeluarin malu  gak dikeluarin mules  Orang bilang anti baper sebenarnya lagi baper yang disayang-sayang,1069587769180086272, 7c7e93f29191841c, Ciledug, Ciledug Indonesia,106.71323455829788,-6.220018,anti galau lup tahan malu mulas orang bilang anti galau galau sayang sayang,0
6041,@ilhamsutiawan, 2018-12-03, 18:20, Berarti.. tergantung kalo belom dimasak atau melalui proses penyulingan bisa menyebabkan diare.. ,1069552017842958336, 1a29683becc7959b, Bekasi Timur, Bekasi Timur Indonesia,107.0110060250435,-6.2544109999999975,gantung bom masak proses suling akibat diare,3
6042,@yopikurniawan_, 2018-12-04, 12:08, Test HIV berasa lagi sidang skripsi  mules deg-degan. Setelah tau hasilnya ya udah  lega ,1069820737614110720, 00ce43ecd091a5e8, Kebayoran Baru, Kebayoran Baru Indonesia,106.80793714435305,-6.2445845,tes flu asa sidang skripsi mulas deg degan hasil lega,0
6043,@massiveju, 2018-12-04, 07:54, Pagi mules,1069756903633281025, 98896d6153ecbd36, Sidorejo, Sidorejo Indonesia,110.49350439075138,-7.316856,pagi mulas,0
6044,@yoongisa3ng, 2018-12-04, 01:26, Melilit nya ilang muncul sih  tapi lebih kaya kram perut  iya tadi mual terus muntah muntah. Sekarang sih cuman rasanya kaya mau pup tapi ga pake mules,1069659248601194496, 02a5a8983ca22b6b, Telukjambe, Telukjambe Indonesia,107.3380586661787,-6.3918870000000005,lilit hilang muncul kaya kram perut iya mual muntah muntah cuman kaya bab pakai mulas,0
6045,@amalia_swifty, 2018-12-04, 02:31, sedih pas liat chat dr jaman masih dungue  kok gue bisa gitu dan sampe pe akhirnya dr sedih ke mules.,1069675539445600256, 9633ced0e1b00f7c, Bojongsari, Bojongsari Indonesia,109.34007440765689,-7.344067499999999,sedih liat chat sport jaman dungu pe sport sedih mulas,0
6046,@its_me_Osza, 2018-12-04, 02:29, Selebrasinya kayak orang nahan mules sambil lari ,1069674989735923713, 409035b65dfc0a42, Cibinong, Cibinong Indonesia,106.83953237255652,-6.4719745,selebrasi orang tahan mulas lari,0
6047,@amalia_swifty, 2018-12-04, 02:07, sakit perut lagi tengah malem gini,1069669398422577152, 9633ced0e1b00f7c, Bojongsari, Bojongsari Indonesia,109.34007440765689,-7.344067499999999,sakit perut maleman,2
6048,@ToniHeriaDinata, 2018-12-04, 05:16, Ekspresi mukanya itu lhoo    jadi mules ane,1069717069669707776, c6a607c04dc57c9f, Bantargebang, Bantargebang Indonesia,107.0088004217396,-6.3162210000000005,ekspresi wajah loh mulas agan,0
6049,@nilaalfir, 2018-12-04, 13:12, Rasa-rasa mules tp pas di tongkrongin ga keluar apa2 kesel bener ini,1069836901962547202, 6c8aa00f3ecfda7f, Banten, Banten Indonesia,106.11479673475084,-6.437779,mulas tongkrong kesel,0
6050,@dyawurae, 2018-12-04, 14:36, Asli! Ampun deh minum teh hijau  mules terus :)) sok sokan mau diet lg sih.,1069857844399198208, c05dfe6f552ce6b1, Gubeng, Gubeng Indonesia,112.75407403620471,-7.2840905,asli ampun deh minum teh hijau mulas diet,0
6051,@Sutan_RA, 2018-12-04, 22:52, Mencret awak liek muko si adian kurapai tu!,1069982683743174656, c6a607c04dc57c9f, Bantargebang, Bantargebang Indonesia,107.0088004217396,-6.3162210000000005,mencret awak ampo mukosa adi kurap tu,1
6052,@itsrgtrd, 2018-12-04, 09:50, motor didalwm gerbang tertutup manaa perut mules lg,1069785899385278465, 50e4779e56a4bd13, Wedi, Wedi Indonesia,110.59774498935694,-7.7702037,motor pegang gerbang buka perut mulas,0
6053,@calonistrimuuuu, 2018-12-04, 09:39, Suka bingung bedain mules karena kebelet pup sama mules haid :'),1069783236753027072, ea9809774c4145c3, Mlati, Mlati Indonesia,110.32923688591043,-7.736615,suka bingung beda mulas kebelet bab mulas haid,0
6054,@zakitun, 2018-12-04, 11:08, Atau pasien diare yg gada tanda dehidrasi tp ibu bapaknya panik. Sangat cost effective  edukatif  dan solutif. Pengen balik lg buat imunisasi tp pekewuh karna tau sejawat jd di gratisin sama beliau ,1069805607773859840, 2e1008fd77a5b1bf, Pondokgede, Pondokgede Indonesia,106.92829516093106,-6.2931675,pasien diare gada tanda dehidrasi ayah panik cost effective edukatif solusi imunisasi sungkan jawat jd gratis beliau,3
6055,@sis2daKA, 2018-12-04, 11:19, masih aja pengen makan yang pedes2 padahal lagi diare :(,1069808347019325440, 25f5e9dbc1b635ac, Gambir, Gambir Indonesia,106.82605578723835,-6.168961,makan pedas diare,3
6056,@IriantoroSigit, 2018-12-04, 10:54, Ormas loreng yg gagah berani sedang menuju TKP.  Namun baru smp Surabaya minta pulang krn semua ijin mules dan stress.,1069802195615248384, 61adc086c19fc863, Panjatan, Panjatan Indonesia,110.15040482173849,-7.915255,sepatu loreng gagah berani smp bandung pulang izin mulas stres,0
