,username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result,cluster_result,province
5642,@widwitarini98, 2018-11-17, 07:38,@widwitarini98<br>@widwitarini98<br>@widwitarini98<br>@widwitarini98<br>@widwitarini98<br>@widwitarini98<br>@widwitarini98<br>@widwitarini98<br> Szchuan dan spicy mcd bikin perut mules dong <br> 07:38 -  2018-11-17 dari  Blahbatu Indonesia<br> 07:38 -  20,1.06E+18, 935e96cbb7bf23ec, Blahbatu, Blahbatu Indonesia,115.3088295,-8.566771,szchuan juhi kek perut mulas,3,Bali
5643,@Jovin_bc, 2018-11-17, 20:18,@Jovin_bc<br>@Jovin_bc<br>@Jovin_bc<br>@Jovin_bc<br>@Jovin_bc<br>@Jovin_bc<br>@Jovin_bc<br>@Jovin_bc<br> Cikk  gak mules ta iku?<br> 20:18 -  2018-11-17 dari  Benowo Indonesia<br> 20:18 -  2018-11-17 dari  Benowo Indonesia<br> 20:18 -  2018-11-17 dari  Be,1.06E+18, d3ffcb788dc63cef, Benowo, Benowo Indonesia,112.6323827,-7.2321265,mode mulas ala main,3,Jatim
5644,@LeonaCLS, 2018-11-17, 17:36,@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br> Tp aku jd laper terus :( apa karna abis mencret perut kosong ya <br> 17:36 -  2018-11-17 dari  Cidadap Indonesia<br> 17:36 -  2018-11-17 dari  Cidadap,1.06E+18, 372acc57071aa8aa, Cidadap, Cidadap Indonesia,107.60906,-6.863525,jd lapar abis mencret perut kosong,5,Jabar
5645,@lukimukti, 2018-11-17, 18:56,@lukimukti<br>@lukimukti<br>@lukimukti<br>@lukimukti<br>@lukimukti<br>@lukimukti<br>@lukimukti<br>@lukimukti<br> Oh   gtuh paksa rutin makan ato ngemil   ya sudah salam buat anak2  anakku wktu itu jg sakit perut <br> 18:56 -  2018-11-17 dari  Tanjung Kara,1.06E+18, ab1b57fe6ccabc07, Tanjung Karang Timur, Tanjung Karang Timur Indonesia,105.2986457,-5.4139761,oh dol paksa rutin makan ato ngemil salam anak anak jg sakit perut,2,Lampung
5646,@dynaokta, 2018-11-17, 02:13,@dynaokta<br>@dynaokta<br>@dynaokta<br>@dynaokta<br>@dynaokta<br>@dynaokta<br>@dynaokta<br>@dynaokta<br> Enak-enak tidur eh sakit perut. Ini pasti gara-gara makan cilok tadi sore <br> 02:13 -  2018-11-17 dari  Gedung Tataan Indonesia<br> 02:13 -  2018-11-,1.06E+18, 48fa8535c8d5af96, Gedung Tataan, Gedung Tataan Indonesia,105.1178894,-5.3919535,enak enak tidur eh sakit perut makan cilok sore,2,Lampung
5647,@yuniipujlestari, 2018-11-17, 07:02,@yuniipujlestari<br>@yuniipujlestari<br>@yuniipujlestari<br>@yuniipujlestari<br>@yuniipujlestari<br>@yuniipujlestari<br>@yuniipujlestari<br>@yuniipujlestari<br> Diare ini membunuhku:”””<br> 07:02 -  2018-11-17 dari  Dau Indonesia<br> 07:02 -  2018-1,1.06E+18, 70e9459a0d086839, Dau, Dau Indonesia,112.5590927,-7.947944,diare bunuh,4,Jatim
5648,@NaritaTrimar, 2018-11-17, 07:15,@NaritaTrimar<br>@NaritaTrimar<br>@NaritaTrimar<br>@NaritaTrimar<br>@NaritaTrimar<br>@NaritaTrimar<br>@NaritaTrimar<br>@NaritaTrimar<br> Masih pagi udah sakit perut aja<br> 07:15 -  2018-11-17 dari  Kalimantan Selatan Indonesia<br> 07:15 -  2018-11-17 dar,1.06E+18, 67ee4e65b49cb758, Kalimantan Selatan, Kalimantan Selatan Indonesia,115.5159942,-2.74566825,pagi sakit perut,2,Kalsel
5649,@Arya_Suzata, 2018-11-17, 06:08,"@Arya_Suzata<br>@Arya_Suzata<br>@Arya_Suzata<br>@Arya_Suzata<br>@Arya_Suzata<br>@Arya_Suzata<br>@Arya_Suzata<br>@Arya_Suzata<br> Pagi  pagi"" sudah sakit perut   psti gra"" smlm mkn smbel bnyk nie <br> 06:08 -  2018-11-17 dari  Balikpapan Tengah Indonesia<b",1.06E+18, 4b73ff87cb289c42, Balikpapan Tengah, Balikpapan Tengah Indonesia,116.8424705,-1.2568737,pagi pagi sakit perut psti gra smlm mkn smbel bayak nie,1,Kaltim
5650,@SpicyQwin, 2018-11-17, 06:32,@SpicyQwin<br>@SpicyQwin<br>@SpicyQwin<br>@SpicyQwin<br>@SpicyQwin<br>@SpicyQwin<br>@SpicyQwin<br>@SpicyQwin<br> * makan ga pake sakit perut. Selama di Indonesia emang ga sampe diare karna saktinya norit  tiap habis makan langsung minum  tapi tetep aja ka,1.06E+18, ccb79fc6492c78ad, Gunung Anyar, Gunung Anyar Indonesia,112.7921135,-7.3417175,makan pakai sakit perut indonesia diare sakti norit habis makan langsung minum kadang lemes,0,Jatim
5651,@Dodiimron, 2018-11-17, 19:32,@Dodiimron<br>@Dodiimron<br>@Dodiimron<br>@Dodiimron<br>@Dodiimron<br>@Dodiimron<br>@Dodiimron<br>@Dodiimron<br> Wkwkwk biar lah cece... apa lah aku... hanya cairan mencret yg sedikit kental namun berbau.... jd sudah kodrat ku seperti ini... #Mikrolak<br>,1.06E+18, 2ed10f362624e7cb, Tarumajaya, Tarumajaya Indonesia,106.9915834,-6.120126,wkwkwk biar cece cair mencret kental bau jd kodrat mikrolit,5,Jabar
5652,@LeonaCLS, 2018-11-17, 21:00,@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br>@LeonaCLS<br> Sudah minum obat Jeeeess heuehu sudah ga mencret lagi. Akhirnya kubisa makan sambel lagi iyeaaayyy<br> 21:00 -  2018-11-17 dari  Cidadap Indonesia<br>,1.06E+18, 372acc57071aa8aa, Cidadap, Cidadap Indonesia,107.60906,-6.863525,minum obat jeeeess heuehu mencret makan sambal iyeaaayyy,5,Jabar
5653,@tharizkiyah, 2018-11-17, 21:36,@tharizkiyah<br>@tharizkiyah<br>@tharizkiyah<br>@tharizkiyah<br>@tharizkiyah<br>@tharizkiyah<br>@tharizkiyah<br>@tharizkiyah<br> Aku udah biasa sm yg itu  makanya nyoba roti. Eh mencret :(<br> 21:36 -  2018-11-17 dari  Padang Sidempuan Hutaimbaru Indonesi,1.06E+18, 4e9e8dce64faf25a, Padang Sidempuan Hutaimbaru, Padang Sidempuan Hutaimbaru Indonesia,99.24229176,1.328562,soba roti eh mencret,5,Sumut
5654,@SintaAndina, 2018-11-17, 21:19,@SintaAndina<br>@SintaAndina<br>@SintaAndina<br>@SintaAndina<br>@SintaAndina<br>@SintaAndina<br>@SintaAndina<br>@SintaAndina<br> Sakit perut karna makan kue cubit setengah mateng di abang pinggir jalan. Tega si abang  pake apaan ya sampe bikin saya sakit ,1.06E+18, 85858f3447b85e2b, Bekasi Utara, Bekasi Utara Indonesia,107.0201459,-6.1846526,sakit perut makan kue cubit matang abang pinggir jalan tega abang pakai sakit perut,2,Jabar
5655,@pendudukpluto, 2018-11-17, 19:13,@pendudukpluto<br>@pendudukpluto<br>@pendudukpluto<br>@pendudukpluto<br>@pendudukpluto<br>@pendudukpluto<br>@pendudukpluto<br>@pendudukpluto<br> Ini yang buat mules minuman semalam apa ga sengaja ke minum antinyamuk hits :((<br> 19:13 -  2018-11-17 dari  ,1.06E+18, 226544fecc6db1d3, Banda Sakti, Banda Sakti Indonesia,97.09706535,5.1525925,mulas makan malam sengaja minum nyamuk hit,0,Aceh
5656,@indra_comrades, 2018-11-18, 17:11,@indra_comrades<br>@indra_comrades<br>@indra_comrades<br>@indra_comrades<br>@indra_comrades<br>@indra_comrades<br>@indra_comrades<br>@indra_comrades<br> Mencret kieu @persib teh  #PersibDay<br> 17:11 -  2018-11-18 dari  Bandung Wetan Indonesia<br> 17:11 -,1.06E+18, 0e31d9f14c515836, Bandung Wetan, Bandung Wetan Indonesia,107.6168531,-6.90541885,mencret kieu baya teh persibday,5,Jabar
5657,@tatiira, 2018-11-18, 17:05,@tatiira<br>@tatiira<br>@tatiira<br>@tatiira<br>@tatiira<br>@tatiira<br>@tatiira<br>@tatiira<br> Siapa yg Sibuk kalo gue mau BAB yg ambon2 dan earga nata endah   blender Tai biar mencret kluarnya   udh 10 tahun seperti itu<br> 17:05 -  2018-11-18 dari  Ma,1.06E+18, ad4a2a47ef7491d4, Margaasih, Margaasih Indonesia,107.5507024,-6.947334,sibuk bab pok warga natang blender asu biar mencret,5,Jabar
5658,@tatiira, 2018-11-18, 17:04,@tatiira<br>@tatiira<br>@tatiira<br>@tatiira<br>@tatiira<br>@tatiira<br>@tatiira<br>@tatiira<br> Dukun makassar lah yg kesel Kalo gue kluar rumah Dia harus ikutin Terus bikin hancur organ tubuh gue soalnya   diblenderrr Terus badan   sorry kita BAB mencre,1.06E+18, ad4a2a47ef7491d4, Margaasih, Margaasih Indonesia,107.5507024,-6.947334,dukun bogor kesel rumah hancur organ tubuh blender badan maaf bab mencret blender sindikat dragon bab tahan pakai alat pantat,5,Jabar
5659,@Fadhikask, 2018-11-18, 06:30,@Fadhikask<br>@Fadhikask<br>@Fadhikask<br>@Fadhikask<br>@Fadhikask<br>@Fadhikask<br>@Fadhikask<br>@Fadhikask<br> Kebawa sampe skrg jadi resisten dan sakit perut go away~<br> 06:30 -  2018-11-18 dari  Tamalate Indonesia<br> 06:30 -  2018-11-18 dari  Tamala,1.06E+18, 5efad603be941ba8, Tamalate, Tamalate Indonesia,119.4257678,-5.18864695,bawa resistan sakit perut go gaya,2,Sulsel
5660,@Ernysssss, 2018-11-18, 07:17,@Ernysssss<br>@Ernysssss<br>@Ernysssss<br>@Ernysssss<br>@Ernysssss<br>@Ernysssss<br>@Ernysssss<br>@Ernysssss<br> Mules terdahsyat<br> 07:17 -  2018-11-18 dari  Klepu Indonesia<br> 07:17 -  2018-11-18 dari  Klepu Indonesia<br> 07:17 -  2018-11-18 dari  Kle,1.06E+18, fdd5a4ca31da65af, Klepu, Klepu Indonesia,110.4484935,-7.178408,mulas dahsyat,3,Jateng
5661,@masprasst96, 2018-11-18, 01:15,@masprasst96<br>@masprasst96<br>@masprasst96<br>@masprasst96<br>@masprasst96<br>@masprasst96<br>@masprasst96<br>@masprasst96<br> Manis diawal  mencret besok pagi - Sambelku  ((deleng wae sesuk  ketawa jahatt))<br> 01:15 -  2018-11-18 dari  Mijen Indonesia,1.06E+18, f89727b97ebcb341, Mijen, Mijen Indonesia,110.3527984,-7.063299,manis mencret besok pagi ensambel eleng dewe sukan ketawa jahat,5,Jateng
5662,@d0n_yayak, 2018-11-18, 05:01,@d0n_yayak<br>@d0n_yayak<br>@d0n_yayak<br>@d0n_yayak<br>@d0n_yayak<br>@d0n_yayak<br>@d0n_yayak<br>@d0n_yayak<br> Mules dan lapar beda tipis <br> 05:01 -  2018-11-18 dari  Pancoran Indonesia<br> 05:01 -  2018-11-18 dari  Pancoran Indonesia<br> 05:01 -  201,1.06E+18, 8abebb7370b6cef9, Pancoran, Pancoran Indonesia,106.8490351,-6.256264,mulas lapar beda tipis,3,JKT
5663,@Tika_Chan3, 2018-11-18, 09:59,@Tika_Chan3<br>@Tika_Chan3<br>@Tika_Chan3<br>@Tika_Chan3<br>@Tika_Chan3<br>@Tika_Chan3<br>@Tika_Chan3<br>@Tika_Chan3<br> Sebelum kewong  doi ngomong pingin punya bojo yg sambelane mantep  yowes  saban hari request'e cabe2an. Hari ini sambel terasi  besok ,1.06E+18, b9c2a46af83be80e, Prajurit Kulon 1, Prajurit Kulon 1 Indonesia,112.4213644,-7.4671245,doi bicara kojol embel antep makyong saban requeste cabe sambal terasi besok sambal sambal lusa sambal sabtu sambal jayasong taoco ardi riah mulas weh,3,Jatim
5664,@setyoohar, 2018-11-18, 11:30,@setyoohar<br>@setyoohar<br>@setyoohar<br>@setyoohar<br>@setyoohar<br>@setyoohar<br>@setyoohar<br>@setyoohar<br> Mules pas di jalan  dah lari2 balik ke kamar  eh pas udah di kamar mandi ga ada yg keluar. Mayan joging dikit.<br> 11:30 -  2018-11-18 dari  P,1.06E+18, f0e3be87736a7a05, Padalarang 1, Padalarang 1 Indonesia,107.6025483,-6.974098,mulas jalan lari kamar eh kamar mandi maya joging dikit,3,Jabar
5665,@HastutiBagja, 2018-11-18, 08:05,@HastutiBagja<br>@HastutiBagja<br>@HastutiBagja<br>@HastutiBagja<br>@HastutiBagja<br>@HastutiBagja<br>@HastutiBagja<br>@HastutiBagja<br> 10 k Done  Sempat diwarnai insiden kecil. Bangun tidur perut mules minta ampun... Ternyata diare Hampir km5 akhirnya m,1.06E+18, 36cb70a6b6dc142a, Borobudur, Borobudur Indonesia,110.192072,-7.612787,k start warna insiden bangun tidur perut mulas ampun diare km muntah putus jalan abis gelas,3,Jateng
5666,@48Fadil_, 2018-11-18, 17:35,@48Fadil_<br>@48Fadil_<br>@48Fadil_<br>@48Fadil_<br>@48Fadil_<br>@48Fadil_<br>@48Fadil_<br>@48Fadil_<br> Kalian mainnya kaya tai mencret sangat butut banyak blundernya. PERSIB BUTUT !!! #AntiSantunSantunClub<br> 17:35 -  2018-11-18 dari  Bandung Kulon Ind,1.06E+18, b8587a427b6cf2b5, Bandung Kulon, Bandung Kulon Indonesia,107.5550951,-6.93193585,mai kaya asu mencret butut defender baya butut santun,5,Jabar
5667,@starrynaiit, 2018-11-18, 08:13,@starrynaiit<br>@starrynaiit<br>@starrynaiit<br>@starrynaiit<br>@starrynaiit<br>@starrynaiit<br>@starrynaiit<br>@starrynaiit<br> Lagian sih makan samyang~  Sakit perut dah :v Aku ga kuat makan samyang yang keju juga. Mending makan mie ramen lvl2 . Udh per,1.06E+18, 900dd3ca7a614b4f, Serang, Serang Indonesia,106.154172,-6.114661,makan samyang sakit perut v kuat makan samyang keju mending makan kopyok kopyok lvl soba ayam richeese,0,Banten
5668,@andikaastwn, 2018-11-18, 00:16,@andikaastwn<br>@andikaastwn<br>@andikaastwn<br>@andikaastwn<br>@andikaastwn<br>@andikaastwn<br>@andikaastwn<br>@andikaastwn<br> Ini sumber Air sudekat . Langsung aja diminum  InsyaAllah aman. Kalo gak aman ya paling2an Sakit perut .  <br> 00:16 -  2018-1,1.06E+18, eed81d21263460e2, Piyungan, Piyungan Indonesia,110.4538266,-7.8466195,sumber air langsung minum insya aman aman sakit perut,2,DIY
5669,@YanniPramono, 2018-11-18, 00:44,"@YanniPramono<br>@YanniPramono<br>@YanniPramono<br>@YanniPramono<br>@YanniPramono<br>@YanniPramono<br>@YanniPramono<br>@YanniPramono<br> Cepirit itu Cerita Pendek paling Irit  "" Mules yang Tak Tertahankan""<br> 00:44 -  2018-11-18 dari  Kebumen Indonesia<b",1.06E+18, 6d1b5a6ea3fa2390, Kebumen, Kebumen Indonesia,109.6885609,-7.6824525,pirit cerita pendek irit mulas tahan,3,Jateng
5670,@arumdwns, 2018-11-18, 23:03,@arumdwns<br>@arumdwns<br>@arumdwns<br>@arumdwns<br>@arumdwns<br>@arumdwns<br>@arumdwns<br>@arumdwns<br> Sakit perut jam seginiiii<br> 23:03 -  2018-11-18 dari  Cikeruh Indonesia<br> 23:03 -  2018-11-18 dari  Cikeruh Indonesia<br> 23:03 -  2018-11-18 dari,1.06E+18, e4b647872c10fc3a, Cikeruh, Cikeruh Indonesia,107.7732117,-6.922062,sakit perut jam pagi,2,Jabar
5671,@latifatulbariya, 2018-11-18, 15:49,@latifatulbariya<br>@latifatulbariya<br>@latifatulbariya<br>@latifatulbariya<br>@latifatulbariya<br>@latifatulbariya<br>@latifatulbariya<br>@latifatulbariya<br> Ternyata gini rasanya sakit perut karena makan pedes<br> 15:49 -  2018-11-18 dari  Sawah Besar,1.06E+18, 4cbba6535e7e5d6a, Sawah Besar, Sawah Besar Indonesia,106.8442669,-6.152726,sakit perut makan pedas,2,JKT
5672,@sishantie, 2018-11-18, 23:40,@sishantie<br>@sishantie<br>@sishantie<br>@sishantie<br>@sishantie<br>@sishantie<br>@sishantie<br>@sishantie<br> Sakit perut kebanyakan minum minuman dingin selalu berhasil bikin gak bisa tidur . . . PMS <br> 23:40 -  2018-11-18 dari  Bekasi Timur Indones,1.06E+18, 1a29683becc7959b, Bekasi Timur, Bekasi Timur Indonesia,107.011006,-6.254411,sakit perut minum makan dingin has tidur pms,2,Jabar
5673,@adegarinta, 2018-11-18, 23:51,@adegarinta<br>@adegarinta<br>@adegarinta<br>@adegarinta<br>@adegarinta<br>@adegarinta<br>@adegarinta<br>@adegarinta<br> Aku dan Mbak Ragil : mbak aku masuk angin sedino neng kantor terpapar ac. Aku sepanjang dalan mau kentat kentut : he podo weteng ku yo,1.06E+18, 4a3b8f5a4dc0984c, Galur, Galur Indonesia,110.2032858,-7.9498911,mbak ragil mbak masuk angin neng kantor papar ac kentar kentut he upam teng yo mulas godek kentut seg penak ro mbak atmi koe penak neng bur,3,DIY
5674,@dmaisya, 2018-11-18, 18:53,@dmaisya<br>@dmaisya<br>@dmaisya<br>@dmaisya<br>@dmaisya<br>@dmaisya<br>@dmaisya<br>@dmaisya<br> Diare gara2 makan kimchi sepertinya<br> 18:53 -  2018-11-18 dari  Pamulang Indonesia<br> 18:53 -  2018-11-18 dari  Pamulang Indonesia<br> 18:53 -  2018-11-18 ,1.06E+18, 0c1c821962584454, Pamulang, Pamulang Indonesia,106.7253735,-6.3168635,diare makan kimchi,4,Banten
5675,@iwankangmiayam, 2018-11-18, 18:47,@iwankangmiayam<br>@iwankangmiayam<br>@iwankangmiayam<br>@iwankangmiayam<br>@iwankangmiayam<br>@iwankangmiayam<br>@iwankangmiayam<br>@iwankangmiayam<br> Satu hal yang selalu bikin gw phobia kalo lagi dimana mana adalah perut mules...dan toiletnya ngantri.,1.06E+18, 6c8aa00f3ecfda7f, Banten, Banten Indonesia,106.1147967,-6.437779,fobia perut cape toilet antri,2,Banten
5676,@idaforjannah, 2018-11-18, 20:53,@idaforjannah<br>@idaforjannah<br>@idaforjannah<br>@idaforjannah<br>@idaforjannah<br>@idaforjannah<br>@idaforjannah<br>@idaforjannah<br> Ya uwes sih jane.. Wkwkk Tapi yyo mules disek<br> 20:53 -  2018-11-18 dari  Babadan Indonesia<br> 20:53 -  2018-11-18 ,1.06E+18, 3307a940c5260ab7, Babadan, Babadan Indonesia,111.4724345,-7.825754,gurih fafa wkwkk yyo mulas bela,3,Jatim
5677,@ainayahkh, 2018-11-18, 20:14,@ainayahkh<br>@ainayahkh<br>@ainayahkh<br>@ainayahkh<br>@ainayahkh<br>@ainayahkh<br>@ainayahkh<br>@ainayahkh<br> Ayahku pulang kantor sakit perut  ga minta dibeliin obat atau apapun itu cmn minta dibeliin pepaya sm gw:')<br> 20:14 -  2018-11-18 dari  Sawa,1.06E+18, 399e79a7f42048e2, Sawangan, Sawangan Indonesia,106.7636601,-6.3928945,pulang kantor sakit perut beli obat beli pepaya,2,Jabar
5678,@bharata_bayu, 2018-11-18, 16:23,@bharata_bayu<br>@bharata_bayu<br>@bharata_bayu<br>@bharata_bayu<br>@bharata_bayu<br>@bharata_bayu<br>@bharata_bayu<br>@bharata_bayu<br> Okeeee  tp mules tk boker sek<br> 16:23 -  2018-11-18 dari  Purwodadi Indonesia<br> 16:23 -  2018-11-18 dari  Purwodad,1.06E+18, fd090aebb3a4757e, Purwodadi, Purwodadi Indonesia,110.9016888,-7.095002,okeeee mulas tk beol sek,3,Jateng
5679,@sayffirra, 2018-11-18, 15:53,@sayffirra<br>@sayffirra<br>@sayffirra<br>@sayffirra<br>@sayffirra<br>@sayffirra<br>@sayffirra<br>@sayffirra<br> Trus diare ye sama aja ka<br> 15:53 -  2018-11-18 dari  Dramaga Indonesia<br> 15:53 -  2018-11-18 dari  Dramaga Indonesia<br> 15:53 -  2018-11,1.06E+18, b5b74007b9768111, Dramaga, Dramaga Indonesia,106.7392099,-6.5755315,diare ye seg,4,Jabar
5680,@Smardiyanti_, 2018-11-18, 17:36,@Smardiyanti_<br>@Smardiyanti_<br>@Smardiyanti_<br>@Smardiyanti_<br>@Smardiyanti_<br>@Smardiyanti_<br>@Smardiyanti_<br>@Smardiyanti_<br> Ketika lo lagi nunggu go food dateng buat nganterin makanan tapi tiba-tiba perut mules dan dikosan sendirian <br> 17:3,1.06E+18, 900dd3ca7a614b4f, Serang, Serang Indonesia,106.154172,-6.114661,tunggu go udang teng anter makan perut mulas kontra,0,Banten
5681,@superrrhore, 2018-11-18, 21:20,@superrrhore<br>@superrrhore<br>@superrrhore<br>@superrrhore<br>@superrrhore<br>@superrrhore<br>@superrrhore<br>@superrrhore<br> Gw : perut mules  banget.   Fiersa besari : gejolak di dalam perut yg menghantarkan efek sirkulasi di tubuh sulit untuk dikend,1.06E+18, 900dd3ca7a614b4f, Serang, Serang Indonesia,106.154172,-6.114661,perut mulas tin gejolak perut hantar efek sirkulasi tubuh sulit kontrol,2,Banten
5682,@Smardiyanti_, 2018-11-18, 17:39,@Smardiyanti_<br>@Smardiyanti_<br>@Smardiyanti_<br>@Smardiyanti_<br>@Smardiyanti_<br>@Smardiyanti_<br>@Smardiyanti_<br>@Smardiyanti_<br> Tp nungguin bapak nya lambat ya padahal doi udah jalan menuju kekosan. Mules pak  masha alloh<br> 17:39 -  2018-11-18 ,1.06E+18, 900dd3ca7a614b4f, Serang, Serang Indonesia,106.154172,-6.114661,tunggu lambat doi jalan kontra mulas masha allah,3,Banten
5683,@YuanLatumahina, 2018-11-19, 19:39,@YuanLatumahina<br>@YuanLatumahina<br>@YuanLatumahina<br>@YuanLatumahina<br>@YuanLatumahina<br>@YuanLatumahina<br>@YuanLatumahina<br>@YuanLatumahina<br> kapan sih perut bisa bener-_- makan A  sakit perut... makan B  sakit perut... ga makan juga sakit wtf-,1.06E+18, 408ad88ee0345f7d, Depok, Depok Indonesia,110.4082427,-7.76769565,perut makan a sakit perut makan b sakit perut makan sakit huh salah makan asa,0,DIY
5684,@RockersPantura, 2018-11-19, 18:46,@RockersPantura<br>@RockersPantura<br>@RockersPantura<br>@RockersPantura<br>@RockersPantura<br>@RockersPantura<br>@RockersPantura<br>@RockersPantura<br> Kebelet nikah masih kalah Ama nahan mules ..beneran<br> 18:46 -  2018-11-19 dari  Dolo Indonesia<br> 1,1.06E+18, 4b82cc584d6e5d38, Dolo, Dolo Indonesia,119.6753317,-1.19410025,kebelet nikah kalah ama tahan mulas,3,Sulteng
5685,@dyahayulestari1, 2018-11-19, 18:50,@dyahayulestari1<br>@dyahayulestari1<br>@dyahayulestari1<br>@dyahayulestari1<br>@dyahayulestari1<br>@dyahayulestari1<br>@dyahayulestari1<br>@dyahayulestari1<br> Degdegan bikin mules njir<br> 18:50 -  2018-11-19 dari  Curug Indonesia<br> 18:50 -  2018-11-1,1.06E+18, 1d982263cb72d996, Curug, Curug Indonesia,106.6008425,-6.243781,kecewa mulas banjir,3,Banten
5686,@Dyas82, 2018-11-19, 12:13,@Dyas82<br>@Dyas82<br>@Dyas82<br>@Dyas82<br>@Dyas82<br>@Dyas82<br>@Dyas82<br>@Dyas82<br> Ya allah ketawa smpe sakit perut. Loncahnya bang<br> 12:13 -  2018-11-19 dari  Wonosari Indonesia<br> 12:13 -  2018-11-19 dari  Wonosari Indonesia<br> 12:13 -  2018-1,1.06E+18, 3f41fcdf3ea8abc7, Wonosari, Wonosari Indonesia,110.5950214,-7.9814515,allah ketawa sakit perut loncat bang,2,DIY
5687,@williamsudhana, 2018-11-19, 13:56,@williamsudhana<br>@williamsudhana<br>@williamsudhana<br>@williamsudhana<br>@williamsudhana<br>@williamsudhana<br>@williamsudhana<br>@williamsudhana<br> Kepala pusing gr2 diare semalem   apakah ini yg disebut sakit kepala??<br> 13:56 -  2018-11-19 dari  K,1.06E+18, 5d1c8c8423e5fd0f, Kemayoran, Kemayoran Indonesia,106.8652285,-6.160423,kepala pusing gram diare maleman sakit kepala,4,JKT
5688,@oomblues, 2018-11-19, 12:45,@oomblues<br>@oomblues<br>@oomblues<br>@oomblues<br>@oomblues<br>@oomblues<br>@oomblues<br>@oomblues<br> Sedikit makan  banyak mules nya.<br> 12:45 -  2018-11-19 dari  Tulang Bawang Tengah Indonesia<br> 12:45 -  2018-11-19 dari  Tulang Bawang Tengah Indon,1.06E+18, 5f631ce0a3951437, Tulang Bawang Tengah, Tulang Bawang Tengah Indonesia,105.1631626,-4.5768165,makan mulas,0,Lampung
5689,@jidatnyaosw, 2018-11-19, 16:02,@jidatnyaosw<br>@jidatnyaosw<br>@jidatnyaosw<br>@jidatnyaosw<br>@jidatnyaosw<br>@jidatnyaosw<br>@jidatnyaosw<br>@jidatnyaosw<br> GUE GAK LAGI MODE BERCANDA LOH INI  SWING... BENERAN MULES...<br> 16:02 -  2018-11-19 dari  Semarang Tengah Indonesia<br> 16:0,1.06E+18, 23c38525676c1acb, Semarang Tengah, Semarang Tengah Indonesia,110.4194336,-6.9782075,mode canda loh sepatbor mulas,3,Jateng
5690,@jidatnyaosw, 2018-11-19, 16:01,@jidatnyaosw<br>@jidatnyaosw<br>@jidatnyaosw<br>@jidatnyaosw<br>@jidatnyaosw<br>@jidatnyaosw<br>@jidatnyaosw<br>@jidatnyaosw<br> INI GUE MULES DARI PAGI LOH  SWING<br> 16:01 -  2018-11-19 dari  Semarang Tengah Indonesia<br> 16:01 -  2018-11-19 dari  Semar,1.06E+18, 23c38525676c1acb, Semarang Tengah, Semarang Tengah Indonesia,110.4194336,-6.9782075,mulas pagi loh sepatbor,1,Jateng
5691,@nengnieniet, 2018-11-19, 11:50,@nengnieniet<br>@nengnieniet<br>@nengnieniet<br>@nengnieniet<br>@nengnieniet<br>@nengnieniet<br>@nengnieniet<br>@nengnieniet<br> Mau pake alesan diare biar ga masuk kerja tp dah byk banget yg make biar beda bilang ajah gastroenteritis<br> 11:50 -  2018-11,1.06E+18, 7de6ca1c306ad94e, Bogor Timur, Bogor Timur Indonesia,106.8182366,-6.60123,pakai alas diare biar masuk kerja bayak rias biar beda bilang gastroenteritis,4,Jabar
5692,@wanie_syazwany, 2018-11-19, 13:31,@wanie_syazwany<br>@wanie_syazwany<br>@wanie_syazwany<br>@wanie_syazwany<br>@wanie_syazwany<br>@wanie_syazwany<br>@wanie_syazwany<br>@wanie_syazwany<br> Cepat la sampai. Dah sakit perut gila ni<br> 13:31 -  2018-11-19 dari  Kintamani Indonesia<br> 13:31 -,1.06E+18, 11e2c5d8e9735497, Kintamani, Kintamani Indonesia,115.3482021,-8.2500075,cepat la sakit perut gila,2,Bali
5693,@ARondiyah, 2018-11-19, 20:22,@ARondiyah<br>@ARondiyah<br>@ARondiyah<br>@ARondiyah<br>@ARondiyah<br>@ARondiyah<br>@ARondiyah<br>@ARondiyah<br> Din  tau ga obat diare? gue BAB mulu nih | gampang | apaan? | obatnya ya cebok-cebok |( ˘ ▽˘)ლ(ʘ益ʘლ *jejelin toilet*#harpitnas<br>,1.06E+18, 14ac3d43ab7ab165, Kaliwungu, Kaliwungu Indonesia,110.2573019,-6.9767355,din obat diare bab gampang obat cebok cebok jeling pus,4,Jateng
