,username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result
2378,@Shempp_, 2018-06-27, 00:32, Padahal kemaren sore bela belain sebelum mandi BAB dulu biar nggak malem malem BAB ehh taunya jam segini setengah 1 malah diare. Kok hobi BAB tengah malem sih rul ? Iya maap ini jorok :(,1011663507849293824, 0648fb6f69a85faa, Saradan, Saradan Indonesia,111.75993997017008,-7.523366499999999,kemarin sore bela bain mandi bab biar maleman maleman bab ehh tau jam gin teng  diare hobi bab maleman sih rul maaf jorok
2379,@pebe_pebe, 2018-06-27, 10:36, Keseruan #roadtrip ke Bali bareng keluarga -yg bawa nak kanak children- dr yg mulai mobil bau ompol sampe keracunan makan rendang yg bikin kami semua diare seharian ,1011815435279392768, df9b582f091f0789, Lakarsantri, Lakarsantri Indonesia,112.65075264181637,-7.2985504999999975,seru trip tuju bal bareng keluarga yg bawa nak kana children sport yg mobil bau ompol ampe racun makan rendang yg bikin diare
2380,@ThaKrislianna, 2018-06-27, 09:51, Mencret .. gilak,1011804136260579328, 4d9ec7fd31feac3e, Genteng, Genteng Indonesia,112.7446030367017,-7.261334,mencret gila
2381,@somirose_, 2018-06-27, 05:55, Tambah menjadi diare iniiiiii,1011744714398154752, 1a29683becc7959b, Bekasi Timur, Bekasi Timur Indonesia,107.0110060250435,-6.2544109999999975,diare iniiiiii
2382,@rianindaa, 2018-06-27, 20:01, Gimana ga mencret. Tiap hari cabe ajah di perut isinya ,1011957797892702209, 40657be7c4eda715, Pangkalan Baru, Pangkalan Baru Indonesia,106.1438053860003,-2.3702965,gue mencret cabe aja sidi perut isi
2383,@rissonn, 2018-06-27, 17:15, Kene mencret kon ngesak i watu  man wkwk,1011915969441103872, fbc8b82b5f6feb2d, Binangun, Binangun Indonesia,112.338029756554,-8.213560999999999,kere mencret tol kufur ida watu man wkwk
2384,@chris_hendrik, 2018-06-27, 14:20, Jadi si mbak nya ini dari Switzerland katanya.. Baru sekali seumur-umur kena diare.. ,1011871779923550208, d4fc5a08c871ac18, Pemenang, Pemenang Indonesia,116.09068189370116,-8.4157895,sang mbak switzerland umur kena diare
2385,@rissonn, 2018-06-27, 17:11, Walaah iso mencret rek maradona wkwk,1011914842993614848, 8847feb20cb0b354, Kesamben, Kesamben Indonesia,112.37843997246786,-8.118908699999999,walah iso mencret rek madona wkwk
2386,@Yus3R, 2018-06-27, 11:24, @ppdbdki min  mmm... online bisa distop sekarang ga? Biar gak geser2 lagi... mules nih..,1011827489683849216, 6c8aa00f3ecfda7f, Banten, Banten Indonesia,106.11479673475084,-6.437779,email min mmm online stop gue biar geser mulas nih
2387,@lusintya, 2018-06-27, 06:41, Google : kiat kiat menahan amarah ketika sakit perut “hari pertama” dan migrain menyerang disaat bersamaan,1011756335996854278, 6a926399ef90eee9, Palangga, Palangga Indonesia,122.3647480265534,-4.31590935,google kiat kiat tahan marah sakit perut migrain bareng
2388,@vianidefy, 2018-06-27, 20:55, Duh aku mules jadinya mau nonton pertandingan grup F ini... @pa__29,1011971325676490754, 5e97cad851dc497f, Tanah Sareal, Tanah Sareal Indonesia,106.7919861053901,-6.536677,duh mulas tonton tanding grup f seksual
2389,@Anisalistyaa, 2018-06-27, 18:16, Maksud hati ingin berani makan pedes  malah diare 4 hari,1011931373798428672, 4e804e21f22144e1, Kebon Jeruk, Kebon Jeruk Indonesia,106.77566264806022,-6.1856019999999985,maksud hati berani makan pedas diare 
2390,@ainunchomsun, 2018-06-27, 16:10, kampreeetttzzz! gue sakit perut ,1011899486409449472, d74066a958870db1, Kebayoran Lama, Kebayoran Lama Indonesia,106.78563265281248,-6.2498520000000015,asyik gue sakit perut
2391,@pemudafana, 2018-06-27, 16:25, Abis makan jengkol tiga biji perut langsung mules. Kabooooooooor ..... *,1011903351338893313, 61df56838b27d814, Teluk Bintan, Teluk Bintan Indonesia,104.49443853336305,0.917171,abis makan jengkol biji perut langsung mulas kabooooooooor
2392,@ryanrivaldhi, 2018-06-27, 19:45, Abang mules neng.,1011953590347296770, 00ce43ecd091a5e8, Kebayoran Baru, Kebayoran Baru Indonesia,106.80793714435305,-6.2445845,abang mulas neng
2393,@simplesmich, 2018-06-27, 18:33, mencintai diri sendiri itu ga selamanya masalah narsis.  misalnya: kamu suka pedes tapi kami tahu kalau makan pedes suka sakit perut lalu kamu berupaya ga makan pedes.  ini juga proses mencintai diri sendiri.,1011935427513630721, f0804639295ba49f, Mojolaban, Mojolaban Indonesia,110.87095276934977,-7.5967730000000016,cinta gue selam narsis suka pedas makan pedas suka sakit perut usaha gue makan pedas proses cinta
2394,@khansanajila, 2018-06-27, 19:02, Mudik = mules ditanya kawin. Masyuk pak eko!,1011942861300891649, 408ad88ee0345f7d, Depok, Depok Indonesia,110.40824265575323,-7.76769565,mudik mulas kawin masyuk mas agus
2395,@simplesmich, 2018-06-27, 18:37, jangan membiasakan denger perkataan orang yang menyepelekan usaha kamu mencintai dirimu sendiri.  masih terkait masalah makan pedes tadi  kamu lagi tahan ga makan2 pedes  terus disindir cemen ga suka makan pedes.  biarin aja. pas kamu sakit perut mereka ga bayarin obatnya!,1011936466354597891, f0804639295ba49f, Mojolaban, Mojolaban Indonesia,110.87095276934977,-7.5967730000000016,dengar orang sepele usaha cinta kait makan pedas tahan gue makan pedas sindir bagak gue suka makan pedas aja aja pas sakit perut gue bayar obat
2396,@miracuu_, 2018-06-27, 18:00, Mules gegara samyang  :'(,1011927204207341568, 67f792bded634cdb, Wlingi, Wlingi Indonesia,112.33444664922048,-8.053908999999999,mules gegar samyang
2397,@novigitaes, 2018-06-27, 19:16, Tapi supaya pun mbanya ga mules,1011946416137121792, 2a14b4b12407bfcc, Perbaungan, Perbaungan Indonesia,98.96563340475576,3.516324,nan gue mulas
2398,@Ekakurnia_SS, 2018-06-27, 23:15, Perut mules teruss,1012006453316542465, f50436e042d3f6a6, Mandonga, Mandonga Indonesia,122.48510355040314,-3.9841273,perut mulas teruss
2399,@dilla_apriliaa, 2018-06-27, 23:17, Yaela Jerman abis diare kale pemainnya ya masa kalah begitu saja,1012007015571320833, 31e4594e7a7e7e89, Pasar Rebo, Pasar Rebo Indonesia,106.8616602208678,-6.3283165,yaela term abis diare kalem mai ya kalah
2400,@brendski_, 2018-06-27, 22:43, Mules gw mules,1011998392115851265, 62f9f7941af63107, Tebet, Tebet Indonesia,106.85685564264601,-6.2258419000000025,mules gue mulas
2401,@ijuniastuti, 2018-06-27, 22:28, Suka gitu kalo lagi mules Kaaak,1011994756157620225, 98f7d75fb2952075, Cipondoh, Cipondoh Indonesia,106.675935242814,-6.2026825,suka aja kalo mulas kaaak
2402,@LiezDrew, 2018-06-27, 19:07, Tinggal mules nya,1011944136931328005, 747ede2956520f7b, Kedunghalang, Kedunghalang Indonesia,106.83874238466156,-6.565969,tinggal mulas
2403,@FebryMeuthia, 2018-06-27, 22:49, Eyy ketendang pas di situ. Mules beut pasti tu Korea,1011999878031872000, 1a29683becc7959b, Bekasi Timur, Bekasi Timur Indonesia,107.0110060250435,-6.2544109999999975,eyy tenda pas sidi situ mules tu korsel
2404,@FaHanif10, 2018-06-28, 08:03, Kalo ditanya makan pedes doyan apa kadang suka dilematis . . Dibilang doyan ya emang doyan di mulut si kuat2 aja biasa aja  tapi usus ini yang gadoyan mulesnya awet 2 hari 2 malem . . Inginku makan pedas tapi takut mules,1012139376015433728, cafd80fb11c32cbb, Junrejo, Junrejo Indonesia,112.556085659592,-7.902233,makan pedas doyan kadang suka dilematik bilang doyan ya emang doyan sidi mulut sang kuat aja aja usus target lemes awet   maleman makan pedas takut mulas
2405,@OutsiderGK, 2018-06-28, 14:19, Iya. Nanti H-1 vs PERSIB  kalau doi mencret  bakal undur lagi ngga? ,1012234088424435713, b66704d06bc0d6d6, Kota Bandung, Kota Bandung Jawa Barat,107.62991486839908,-6.9033101,h versus siter doi mencret undur
2406,@syerlikurniawan, 2018-06-28, 12:20, Masa iya aku mencret cuma krna bakso bakar taplau?:(,1012203956108288001, 72bbdaecf5c1692b, Padang Selatan, Padang Selatan Indonesia,100.37664231927697,-0.97876995,iya mencret bakso bakar taplau
2407,@berlianayy, 2018-06-28, 09:41, rasane koyok mencret karo gebres di waktu bersamaan,1012163998001721344, e43562c217bd5097, Banyumanik, Banyumanik Indonesia,110.42004599867649,-7.0681747999999995,cuman koyok mencret batak sore sidi bareng
2408,@fdagatha, 2018-06-28, 01:52, Dibikin mules sama ayam gepuk ini mah  jam segini bolak-balik wc  behhh,1012045932001554432, cf8e8eeed2b8a101, Kembangan, Kembangan Indonesia,106.74214187944528,-6.1862365,bikin mulas ayam gepuk mah jam gin bolak wc behhh
2409,@xoxosaplanet12, 2018-06-28, 07:22, Baru pertama kalinya mencret gara2 makan seblak. Nais.,1012129047210438656, f463bae55371d3bf, Purbalingga, Purbalingga Indonesia,109.38136145621992,-7.400508,mencret makan geblak nais
2410,@devianaadis, 2018-06-28, 14:10, sakit perut aku deb wkwkwkwjw,1012231698954649601, 61df56838b27d814, Teluk Bintan, Teluk Bintan Indonesia,104.49443853336305,0.917171,sakit perut tar wkwkwkwjw
2411,@finasti, 2018-06-28, 09:29, Kurela mules mules gegara sambel kosek cak kholiq ,1012161083082043392, aee1f647eb659021, Ngemplak, Ngemplak Indonesia,110.47511750697493,-7.711567,rela mulas mulas gegar sambal kosek cak khalik
2412,@rachocopasto, 2018-06-28, 09:33, Eh eh pernah ga lagi makan niqmat terus mules pen pup? Rasanyatuuh ,1012162065656512517, 3cd5c20d2f5c2116, Rancaekek, Rancaekek Indonesia,107.75669497530642,-6.9761355,eh eh gue makan niqmat mulas pen bab
2413,@Q_rijQ, 2018-06-28, 06:47, Apiapi teu damang mencret paps @DADARSORADAYEAH calon gagalna .. :((,1012120282188746752, 868fcbb7fe6bf6d8, Bojongsoang, Bojongsoang Indonesia,107.66878995341793,-6.9879380000000015,puguh kemamang mencret pas idulfitri calon gagal
2414,@_M_s22, 2018-06-28, 08:25, 2 hari diare :'),1012145028796301312, 2d6ed816e358bcad, Tigaraksa, Tigaraksa Indonesia,106.49485871493047,-6.268336, diare
2415,@luckyairlangga, 2018-06-28, 05:02, Obat mules nya di minum ateuhhh...,1012093950096633856, da02fd68ba12d8e8, Sukasari, Sukasari Indonesia,107.58904644830034,-6.8603106,obat mulas sidi minum ateuhhh
2416,@miraN2772, 2018-06-28, 17:11, Baru inget ternyata sblm donor aku blm makan  tolol kan  aku berusaha bertahan d antrean  tp lama2 ko mual ya  mules  pening  buru2 lah aku mencari kursi krn aku takut pingsan d tempat.. males bgt soalnya w d angkat2 sama org banyak wkwk,1012277241881944064, 7e8865b7af942d53, Ciamis, Ciamis Indonesia,108.37509938664564,-7.3120759999999985,nyata gede donor bom makan tolol upaya tahan d antri tp elu mual ya mulas pening buru cari kursi takut pingsan d malas banget w d angka org wkwk
2417,@naufaluster, 2018-06-28, 17:49, Mules dapat merubah suasana hati.,1012286962059767808, 4cb9dedf236475ad, Jagakarsa, Jagakarsa Indonesia,106.82795154196195,-6.332802,mules ubah suasana hati
2418,@marishao, 2018-06-28, 23:45, Tetiba sakit perut. Kalo tengah malem pengen boker suka gak enak bangunin yg lain ih.... gimana dong? :(,1012376537931247616, 7c7e93f29191841c, Ciledug, Ciledug Indonesia,106.71323455829788,-6.220018,kejap sakit perut maleman ken beol suka enak bangun yg gim
2419,@dimasadityadp, 2018-06-28, 19:53, Nasib gak bisa makan pedes dan daging kambing  kena pedes dikit langsung mules  makan daging kambing darah tinggi langsung kumat ,1012318120915193856, 9994ec8e687edf08, Tambaksari, Tambaksari Indonesia,112.76283312388071,-7.2532225000000015,nasib makan pedas daging kambing kena pedas dikit langsung mulas makan daging kambing darah langsung kumat
2420,@AdminTwiterReal, 2018-06-28, 20:18, Sakit perut di buat tingkah mereka  Kinanjungkit (kaki kanan maju dikit)  #GazzalFildanDiBP5,1012324361447997442, 3a6e115c9b4aee61, Bukit Raya, Bukit Raya Indonesia,101.57367140344871,0.5351575,sakit perut sidi tingkah sungkit kaki kanan maju dikit gazzalfildandibp
2421,@Dwi01751661, 2018-06-28, 17:52, Abis nya makan ini sakit perut melanda  tpi enakkk...  ,1012287519436619776, f893ac6f561197b9, Bojongloa Kidul, Bojongloa Kidul Indonesia,107.59640102198578,-6.94696655,abis makan sakit perut landa enak
2422,@Pu2t_ryder23, 2018-06-28, 02:35, Kebangun gr2 mules.. ternyata w tidur di ruang tamu..,1012056724574908416, 93aa30b3e9be6b59, Cengkareng, Cengkareng Indonesia,106.74904405919071,-6.150752,bang mulas nyata w tidur sidi ruang tamu
2423,@sabdarinai, 2018-06-29, 10:47, Awalnya penyuluhan meningitis. Kemudian diminta dadakan penyuluhan dbd  diare  sama penyakit hanta.  – at Pelabuhan Wuring Maumere,1012543122083966976, 07d9f74fd8880000, Pelabuhan Wuring Maumere, Pelabuhan Wuring Maumere,122.2023929639862,-8.602299536716316,suluh meningitis dada suluh flu diare sakti hantap at labuh muring kupang
2424,@deenduuss, 2018-06-29, 18:20, D : hadohh awak pegel kabeh panas adem  migrain People : hamil paling  D : nek sedih jd gampang laper aku People : hamil koyoke  ngidam iku  D : smlm masuk angin aku  mual  sampe diare People : wah kyoke isi iku  Ojok-ojok aku mek ngantuk yo diwara hamil sisan -___-,1012657030568427520, df9b582f091f0789, Lakarsantri, Lakarsantri Indonesia,112.65075264181637,-7.2985504999999975,d sari awak gel mawon panas adem migrain people hamil d dewe sedih jd gampang lapar people hamil koyok idam main d smlm masuk angin mual ampe diare people cutbrai isi main ojokojok mek antuk yo warwar hamil sis
2425,@LiezDrew, 2018-06-29, 18:31, Hujan  mules  mager daah,1012659720602021890, e1efc63ca2c038b8, Citeureup, Citeureup Indonesia,106.88425355223607,-6.5444475,hujan mulas malas daah
2426,@kometmerah, 2018-06-29, 12:36, nu ripuh mah  lagi tidur pules tengah malem tetiba mules pengen pup ,1012570420040437762, 0c8ce023e0d5ae81, Ciputat, Ciputat Indonesia,106.71446059586208,-6.303381,khi ripuh mah tidur bobok maleman kejap mulas ken bab
2427,@woodygirlfriend, 2018-06-29, 10:17, Ebisa ga sih gua duluan yang ambil rapor. Gua mules ini udah tiga kali ke toielt,1012535511427178496, feb0fc297a00e5bb, Pesanggrahan, Pesanggrahan Indonesia,106.76535296910446,-6.254589,ebisa gue sih gua keburu ambil rapor gua mulas uda kali tuju toielt
2428,@syifabil, 2018-06-29, 14:12, Lalu gue sakit perut  apakah karna mencampur yogurt beda merek? Wkwk,1012594641017843712, 0c1c821962584454, Pamulang, Pamulang Indonesia,106.72537350841671,-6.3168635,gue sakit perut campur yoghurt beda merek wkwk
2429,@ainunchomsun, 2018-06-29, 11:30, Berdasarkan hasil studi #IHME Indonesia mengalami banyak kemajuan di bidang kesehatan sejak tahun 1990. Usia harapan hidup bertambah 8 tahun dan menurunnya angka penyakit menular TBC dan diare #BebanGandaPenyakit,1012553765470105601, feb0fc297a00e5bb, Pesanggrahan, Pesanggrahan Indonesia,106.76535296910446,-6.254589,dasar hasil studi ihme indonesia alam maju sidi bidang sehat  usia harap hidup  turun angka sakti tular tuberkulosis diare bebang
2430,@ainunchomsun, 2018-06-29, 11:21, Ternyata diabetes sekarang menjadi salah satu penyakit penyebab kematian terbesar. Padahal dulu penyakit menular yg jd penyebab kematian spt TBC dan diare.Ini kemajuan atau kemunduran ya? #IHME #BebanGandaPenyakit,1012551515678994432, d74066a958870db1, Kebayoran Lama, Kebayoran Lama Indonesia,106.78563265281248,-6.2498520000000015,nyata diabetes salah sakti mati sakti tular yg jd mati tuberkulosis diare maju mundur ya ihme bebang
2431,@larasatiginaa, 2018-06-29, 11:24, Tumben order gocar dapet driver aneh aneh  yg pertama tiba2 mules  yg kedua anak tiktok garis keras (ringtone nya lagu aisah bepp),1012552300273922050, cf712fd91280ebff, Denpasar Barat, Denpasar Barat Indonesia,115.19736477704636,-8.650534,tumben order gojek kasih modem aneh aneh yg mulas yg anak entok garis keras dering lagu kisah majas
2432,@rachocopasto, 2018-06-29, 13:45, Tadi malem pisan  met. Galau sabab keur mules bari nyusuan budak  ,1012587941640601600, 3cd5c20d2f5c2116, Rancaekek, Rancaekek Indonesia,107.75669497530642,-6.9761355,maleman pis met galau musabab upam mulas bari susu budak
2433,@yuninurraifah, 2018-06-29, 14:04, Dulu gapernah ngerasa sakit perut pas dapet. sekarang ko begini rasanya . Akibat jarang olahraga ini jadi lemah.,1012592611209515008, 66555622726ab358, Setia Budi, Setia Budi Indonesia,106.8350755724146,-6.2213485,sakit perut pas kasih elu akibat jarang olahraga lemah
2434,@Anisalistyaa, 2018-06-29, 12:21, Diare sembuh  malah gentian batuk. Gpp :))),1012566820887224320, 4e804e21f22144e1, Kebon Jeruk, Kebon Jeruk Indonesia,106.77566264806022,-6.1856019999999985,diare sembuh gentian batuk
2435,@varindhayoo, 2018-06-29, 11:40, gara2 stalk langsung mules parah fak,1012556268626534402, 1e349e73ece468e0, Banyuwangi, Banyuwangi Indonesia,114.35898677729601,-8.2457906,kuntit langsung mulas parah fak
2436,@varindhayoo, 2018-06-29, 11:31, hari jumat gini banyak orang mules kenapa ya:(,1012554172053352448, 1e349e73ece468e0, Banyuwangi, Banyuwangi Indonesia,114.35898677729601,-8.2457906,jumat orang mulas ya
2437,@bulunyabunny, 2018-06-29, 22:01, Udah nntn yg eps 300? Yang bikin ngakak sampe mules banyak sih kalo mau sebutin atu atu aku sayang kamu,1012712740954112003, 1e349e73ece468e0, Banyuwangi, Banyuwangi Indonesia,114.35898677729601,-8.2457906,tau yg eps  bikin akak ampe mulas sih kalo sayang
2438,@nikennori, 2018-06-29, 21:07, Udah tau kalo makan mi instan sakit perut  cari gara-gara sih.,1012699087102042112, 4042802eb31b1174, Pesanggaran, Pesanggaran Indonesia,113.98648328312885,-8.528133500000001,tau kalo makan mi instan sakit perut cari jagaraga sih
2439,@AulAulAuul, 2018-06-29, 00:47, Mules dini hari ini disebabkan lagi tidur tiba-tiba dibangunin terus disuruh nyicipin Red velvet. Nuhun gais :')))),1012391999889027072, d753c2420f2a8da5, Cilandak, Cilandak Indonesia,106.8022659220577,-6.29272805,mules akibat tidur henti bangun mengicip kanker draperi hatur gais
2440,@nadiamawadah, 2018-06-29, 04:00, Bener2 deh ini mah:( kebangun jam segini perut kembung dan malah spti diare:( haaaa so sad,1012440507794903040, dd111d5dd4287fd8, Bojonggede, Bojonggede Indonesia,106.78065878380468,-6.4608865,emang deh mah bangun jam gin perut kembung diare haaaa so sad
2441,@padmasedan, 2018-06-29, 00:36, Itu yang sebelah saosnya banyak banget  apa ga mules,1012389237142908928, afde1810fc526ff2, Gondomanan, Gondomanan Indonesia,110.36635383439709,-7.80152165,belah saus banget gue mulas
2442,@evvylamora, 2018-06-29, 20:22, Gw rela streaming di mall demi badminton.. dr biasa aja smp deg2an trus skrg mules dan jantungan ,1012687642490597377, 7b6a59ab52ddb419, Ciracas, Ciracas Indonesia,106.89263088584462,-6.3330255,gue rela streaming sidi mal badminton sport aja smp degan kalo mulas jantung
2443,@missnindyyy, 2018-06-29, 08:23, Entahlah seminggu masi senep2 senut2 mules mulu ,1012506874212597760, f66f3bb7c436455f, Tandes, Tandes Indonesia,112.6802298030188,-7.258336999999999,negatif senat mulas
2444,@Widhi_Waskito, 2018-06-29, 08:04, Masih... buat nyambitin yang ganggu... secara snewen kan kalo mules ,1012502050339352576, 68b536c5b253c1b0, Kalideres, Kalideres Indonesia,106.71026670119466,-6.1395765,sambit ganggu carah snewen kalo mulas
2445,@Widhi_Waskito, 2018-06-29, 06:29," Paling nganyeli itu ..""weteng kembung dung dung + mules mendadak + nunggu KRL agak telat + toilet stasiun ngga jelas"" .... hanya bisa ngambil batu kricak rel dan di genggam erat-erat @ComlineJkt @Anfield_Train @krlmania",1012478059704807425, 68b536c5b253c1b0, Kalideres, Kalideres Indonesia,106.71026670119466,-6.1395765,semir teng kembung dung dung mulas dadak tunggu fam telat toilet stasiun ambil batu kricak rel sidi genggam rat comlinejkt anfieldtrain bumi
