username,date,time,text,tweetID,placeID,daerah,lokasi,longitude,latitude,result
@IntenseKai88, 2018-12-10, 10:53, Tp ga sampe diare kan? Kalo mual minum obat maag  dulu tiff..,1.07198E+18, dc9fd75b99309580, Cililin, Cililin Indonesia,107.4725571,-6.9801445,tp ga sampe diare kalo mual minum obat maag tiff
@IntenseKai88, 2018-12-10, 09:39, Sakit perutnya mules  melilit .. ? Kerasanya di lambung apa di pencernaan bawah?,1.07196E+18, d784bad2def848c8, Sindangkerta, Sindangkerta Indonesia,107.4244386,-7.036056,sakit perut mules lilit rasa lambung cerna
@annselvr, 2018-12-10, 20:14, Ini minum taro latte aja mules gmn deh,1.07212E+18, ea9809774c4145c3, Mlati, Mlati Indonesia,110.3292369,-7.736615,minum taro latte aja mules gmn deh
@TataMustapha, 2018-12-10, 20:39, Paling males dah lagi dipotocopi perut mules  resiksa,1.07212E+18, 3e236b305d782438, Labuhan, Labuhan Indonesia,105.8505975,-6.298319,males dah dipotocopi perut mules resiksa
@syafiranblh, 2018-12-10, 20:49, Aku dulu jg gitu. Tiap haid hari pertama pasti sakit perut sm muntah muntah. Tp setelah suka olahraga jd ga pernah lagii,1.07213E+18, 78d1012d637f276c, Tingkir, Tingkir Indonesia,110.5187032,-7.328289,jg gitu haid sakit perut sm muntah muntah tp suka olahraga jd ga lagi
@rizkynew, 2018-12-10, 21:54, Udah set bantal kasur  siapin headset  pegang hp  matiin lampu  tiduran  colok headset  unlock screen hp  eh sakit perut.  Cobaan hidup kok gini amat.,1.07214E+18, 7748fc0a43a44e52, Panyabungan, Panyabungan Indonesia,99.71541236,0.8147755,udah set bantal kasur siapin headset pegang hp matiin lampu tidur colok headset unlock screen hp eh sakit perut coba hidup gin
@GungJuniorS, 2018-12-10, 18:53, Engga lah  tp mencret sih,1.0721E+18, 6ab2f5132f36eb85, Kuta, Kuta Indonesia,115.1779401,-8.725478,engga tp mencret sih
@yeniandri_, 2018-12-10, 23:01, Gw kalo ngopi udahannya suka sakit perut wkwkwk,1.07216E+18, 25f5e9dbc1b635ac, Gambir, Gambir Indonesia,106.8260558,-6.168961,gw kalo ngopi udahannya suka sakit perut wkwkwk
@QstinE, 2018-12-10, 22:45, Ketiduran  telat makan  jadinya sakit perut gue ,1.07216E+18, 0e31d9f14c515836, Bandung Wetan, Bandung Wetan Indonesia,107.6168531,-6.90541885,tidur telat makan sakit perut gue
@OnkyEdi, 2018-12-10, 00:13, Acaranya sih didalam gedung.... Jadi KAMPRET DRONE gak bisa lihat..... atau mungkin KAMPRET nya kehujanan dan Mencret.,1.07182E+18, 681d148579f058bc, Kuta Raja, Kuta Raja Indonesia,95.31910555,5.5607355,acara sih dalam gedung kampret drone gak lihat kampret nya hujan mencret
@BpkBambang, 2018-12-10, 08:14, Sakit Perut Tak Tertahankan  Setelah Diperiksa Ternyata Benda Mengerikan Ini yang Berada Dalam Perutnya ,1.07194E+18, d89d790a283b8f04, Warung Asem, Warung Asem Indonesia,109.7040997,-6.94994435,sakit perut tahan periksa benda keri perut
@frosa45, 2018-12-11, 06:27, Klu makan tahu tek ... entah beberapa jam kemudian atau paginya pasti pasti mules,1.07227E+18, 8f6d8fbc7060e679, Kalimantan Timur, Kalimantan Timur Indonesia,116.1353565,0.0985775,klu makan tek jam pagi mules
@kevinlangitan, 2018-12-11, 06:32, Pagi ini disponsori dengan mules omegat setelah 1jam perjalanan,1.07227E+18, 17add2024431114d, Karawang Timur, Karawang Timur Indonesia,107.3280787,-6.2570535,pagi sponsor mules omegat jam jalan
@LindaRosellaMa1, 2018-12-11, 05:31, Huahahahah....huahahaha....sakit perut,1.07226E+18, c24865f5c1076f2c, Krembangan, Krembangan Indonesia,112.7196701,-7.2297108,huahahahahhuahahahasakit perut
@NengFiya8, 2018-12-11, 05:45, Jam 00:38 terbangun karena sakit perut.. Terus sekalian sahur dan shalat tahajud.. 03:08 terbangun lagi karena pengen kencing.. 04:08  terbangun karena mendengar adzan subuh...,1.07226E+18, 67ed8b4d357a957b, Pecangan, Pecangan Indonesia,110.7173136,-6.7055275,jam bangun sakit perut sahur shalat tahajud bangun ken kencing bangun dengar adzan subuh
@gading33, 2018-12-11, 16:40, Diare karna makanan jkt ga cocok nih,1.07243E+18, 66555622726ab358, Setia Budi, Setia Budi Indonesia,106.8350756,-6.2213485,diare karna makan jkt ga cocok nih
@Baduynih, 2018-12-11, 09:19, Ini perut perih karna laper apa mules yah Hmmm bingung,1.07231E+18, 4e804e21f22144e1, Kebon Jeruk, Kebon Jeruk Indonesia,106.7756626,-6.185602,perut perih karna laper mules yah hmmm bingung
@amelyasarmili, 2018-12-11, 14:56, Sakit perut aingg,1.0724E+18, 1a29683becc7959b, Bekasi Timur, Bekasi Timur Indonesia,107.011006,-6.254411,sakit perut aingg
@senyumpagi_, 2018-12-11, 19:04, Yatuhan  aku diare gini aja sakit banget perut nya  apalagi cewe yg mens ya wkwk. Merasa bersalah kalo aku jahat sama cewe yg lgi mens wkwk,1.07246E+18, f57d760962aa72a0, Denpasar Selatan, Denpasar Selatan Indonesia,115.2257074,-8.7059682,yatuhan diare gin aja sakit banget perut nya cewe yg mens ya wkwk salah kalo jahat cewe yg lgi mens wkwk
@UstardBondhet, 2018-12-11, 18:34, Ngetike pas geregeten + weteng mules ,1.07245E+18, 985d2f4ed1a2b7ef, Kalasan, Kalasan Indonesia,110.4663995,-7.7443825,ngetike pas geregeten weteng mules
@vidyaesa, 2018-12-11, 18:26, udah dandan trus mules   kelar idup lo,1.07245E+18, 3599945073655aec, Plosoklaten, Plosoklaten Indonesia,112.1593286,-7.8827705,udah dandan trus mules kelar idup lo
@heidy_alkaff, 2018-12-11, 08:30, Apa yg bisa membangunkan kita yg lagi enak leyeh2 dikasur dipagi hari??? Yuuupppsss benar  panggilan alam. Alias perut mules pengen BAB ,1.0723E+18, 0c8ce023e0d5ae81, Ciputat, Ciputat Indonesia,106.7144606,-6.303381,yg bangun yg enak leyeh kasur pagi yuuupppsss panggil alam alias perut mules ken bab
@shylviasp, 2018-12-11, 12:22, Mules semules mulesnya,1.07236E+18, 6c8aa00f3ecfda7f, Banten, Banten Indonesia,106.1147967,-6.437779,mules semules mulesnya
@lelippoo, 2018-12-11, 15:19, Dismenor sama diare bedanya ternyata cuma jarak 4 jari,1.07241E+18, a42b7e62c9057a17, Kauman, Kauman Indonesia,111.854176,-8.04160745,dismenor diare beda jarak jari
@Dyo104, 2018-12-11, 21:42, Mules ih :( ,1.0725E+18, 377e193a88e86ca4, Kertasemaya, Kertasemaya Indonesia,108.3432411,-6.553378,mules ih
@Irniaa_, 2018-12-11, 21:41, Banyak hal yang ga sengaja dipikirin malah bikin sakit perut. Misal tbtb liat doi lagi sama yang lain  langsung gue mules.,1.0725E+18, e2e27d37d1745d63, Penjaringan, Penjaringan Indonesia,106.7700359,-6.115696,ga sengaja dipikirin bikin sakit perut tbtb liat doi langsung gue mules
@nggrtst21, 2018-12-11, 22:11, 4. Gunung Lawu (mei 2017) Pendakian teraneh selama ini dengan cerita mistisnya  ada yg hipotermia  diare  hampir hilang tertelan senja  dll.Namun memiliki fajar yg mampu mengeluarkan kepalaku dari hangatnya tenda. Dan warung mbo iyem yang sangat nyaman dan aman ,1.07251E+18, 2c0294c5eab821c9, Coblong, Coblong Indonesia,107.6142103,-6.88176745,gunung lawu mei daki aneh cerita mistis yg hipotermia diare hilang tel senja dllnamun milik fajar yg keluar kepala hangat tenda warung mbo iyem nyaman aman
@iyudputra, 2018-12-11, 21:12, Gah. Mules ngopi terus,1.07249E+18, bfdbc43393624a54, Maluku Utara, Maluku Utara Indonesia,124.8296039,-1.8316915,gah mules ngopi
@suryakachandra, 2018-12-11, 23:51, Mules...? Hati2 kalo ke kebon mlm2 gini... Bahaya lhow!,1.07253E+18, c0d2367ae28670df, Ciawi, Ciawi Indonesia,106.8759128,-6.6987025,mules hati kalo kebon mlm gin bahaya lhow
@rearxyz, 2018-12-11, 23:46, makan nastar langsung mules dah. kebiasaan makan nasi ama masako doang si,1.07253E+18, 31e4594e7a7e7e89, Pasar Rebo, Pasar Rebo Indonesia,106.8616602,-6.3283165,makan nastar langsung mules dah biasa makan nasi ama masako doang si
@Dyo104, 2018-12-11, 23:02, Dan aku mules:((,1.07252E+18, 8b767a9e6aa6e5d3, Songgom, Songgom Indonesia,108.9977847,-7.007443,mules
@puutribella, 2018-12-11, 12:45, ada yang tau ga kalo kucing diare cara ngobatinnya gimana? soalnya kasian dia lemes banget :(,1.07237E+18, 0c1c821962584454, Pamulang, Pamulang Indonesia,106.7253735,-6.3168635,tau ga kalo kucing diare ngobatinnya gimana kasi lemes banget
@derrymap83, 2018-12-11, 22:49, Akhirnya  punya foto 360 dengan pose kodok nahan mules juga  proper lagi cc: @Scherazade02 @tsugamumasakoto,1.07252E+18, 019ffe0a3471b036, Tanah Abang, Tanah Abang Indonesia,106.817736,-6.2016105,foto pose kodok nahan mules proper cc scherazade tsugamumasakoto
@EQ_Edogawa, 2018-12-11, 17:59, Jangan kasih susu sapi kyk ke manusia ai.. pencernaan karnivor sama herbivor beda..  Kalo mau kasif susu formula  pake aer anget2 kuku  dikoncang2 sampe kerasa aernya makim encer dari biasanya.. (molekulnya terpecah)  Yah meskipun kucing minum susu sapi bisa mencret juga sih,1.07245E+18, bacf3df073f19718, Telanaipura, Telanaipura Indonesia,103.6206015,-1.594378,kasih susu sapi kyk manusia ai cerna karnivor herbivor beda kalo kasif susu formula pake aer anget kuku dikoncang sampe rasa aernya makim encer molekul pecah yah kucing minum susu sapi mencret sih
@ichafredie, 2018-12-11, 15:34, aku gak suka semua jenis kerang  soalnya tiap selese makan pasti mencret. eee ternyata aku alergi :((,1.07241E+18, 0101781eef585ee9, Yogyakarta, Yogyakarta Indonesia,110.4134344,-7.874352,gak suka jenis kerang selese makan mencret eee alergi
@ienaranie, 2018-12-11, 11:45, Sebel kalau stress  larinya ke perut.. mules hardcore ,1.07235E+18, d88db2919bf03a65, Denpasar Timur, Denpasar Timur Indonesia,115.2391126,-8.6334074,sebel stress lari perut mules hardcore
@aerof777, 2018-12-12, 06:18, Okay  jam segini selesai sarapan nasi goreng yang pedes berakibat perut mules :((((,1.07263E+18, 9c74447e60755891, Sukajadi, Sukajadi Indonesia,107.5887546,-6.88927375,okay jam gin selesai sarap nasi goreng pedes akibat perut mules
@DithaNF_20, 2018-12-12, 07:06, Haduh sampe mules gini,1.07264E+18, 2c0294c5eab821c9, Coblong, Coblong Indonesia,107.6142103,-6.88176745,haduh sampe mules gin
@teguhrasyid, 2018-12-12, 05:56, Jadinya nitip kok  soalnya tadi pup dulu mules. Dan gak tenang takut telat.,1.07263E+18, 2eb44917f4d6dddc, Cirebon Barat, Cirebon Barat Indonesia,108.5391516,-6.7191105,nitip pup mules gak tenang takut telat
@robyparman, 2018-12-12, 04:36, Bangun bangun sakit perut..,1.07261E+18, 32eb831712cde417, Tampan, Tampan Indonesia,101.3712635,0.474831,bangun bangun sakit perut
@DeaPutrianda, 2018-12-12, 10:00, Beli sabun mandi doang.. aku ngantuk  tadi sakit perut jadi nonton dari jam 4..  @anindyabakrie,1.07269E+18, ce7988d3a8b6f49f, Indonesia, Indonesia,113.3341282,0.113797,beli sabun mandi doang ngantuk sakit perut nonton jam anindyabakrie
@nmaulidinai, 2018-12-12, 07:29, Bawaan tiap mau ujian : mules,1.07265E+18, a15ecd30e108f0f5, Kartosuro, Kartosuro Indonesia,110.7490578,-7.55958515,bawa uji mules
@yoanlupita, 2018-12-12, 12:42, Satu hari hahahihi sampe sakit perut  besoknya diem total gara-gara kena zonk,1.07273E+18, 019ffe0a3471b036, Tanah Abang, Tanah Abang Indonesia,106.817736,-6.2016105,hahahihi sampe sakit perut besok diem total gara gara kena zonk
@gracinays, 2018-12-12, 01:28, Menghabiskan 1 jam 40 menit nonton love for sale dengan drama sakit perut. Membuat ku tetap gabut.,1.07256E+18, c4397d8c10325af5, Kasihan, Kasihan Indonesia,110.3336193,-7.814739,habis jam menit nonton love for sale drama sakit perut ku gabut
@MhafizaldianJr, 2018-12-12, 09:12, Mules dikampus brrrrrrr ,1.07268E+18, e236d49aa0abcf7c, Seberang Ulu I, Seberang Ulu I Indonesia,104.7757401,-3.0209685,mules kampus brrrrrrr
@katoncandy_, 2018-12-12, 03:55, Kok mules,1.0726E+18, 6f69a321ee0bc8da, Kedu, Kedu Indonesia,110.1281633,-7.2553525,mules
@gracinays, 2018-12-12, 01:45, Terus aku udh makan setengah baru aku buang pas tadi jam 3an aku tuh sakit perut terus. Sampe sekarang:),1.07256E+18, c4397d8c10325af5, Kasihan, Kasihan Indonesia,110.3336193,-7.814739,udh makan buang pas jam an tuh sakit perut sampe
@notisna_, 2018-12-12, 07:16, Mules disaat yang tidak tepat:(,1.07265E+18, 0f5663ec8d8681e5, Purwokerto Utara, Purwokerto Utara Indonesia,109.2374087,-7.39976395,mules saat
@lidya_ren, 2018-12-12, 08:08, Beberapa mahasiswi ditemukan menderita diare akibat terlalu mendalami case sooca mereka. *not me tho ,1.07266E+18, d00442c6d17663b2, Gayungan, Gayungan Indonesia,112.725266,-7.3300005,mahasiswi temu derita diare akibat dalam case sooca not me tho
@lidya_ren, 2018-12-12, 08:09, Tapi beneran aneh karena dalam satu minggu ini (selama case diare akut di tutorialkan) sudah ada 3 teman yang diare. Hmmmm,1.07266E+18, d00442c6d17663b2, Gayungan, Gayungan Indonesia,112.725266,-7.3300005,beneran aneh minggu case diare akut tutorial teman diare hmmmm
@kaela_taurus, 2018-12-12, 08:49, Ketika sudah mandi  keramas  wangi  rapi...eh tiba-tiba MULES   disitu keikhlasanmu diuji  @Recehin_Aja #RecehkanTwitter  #2019TetapReceh  #MulesdiPagiHari  #rempong,1.07267E+18, 9b11deddbe010e5d, Mampang Prapatan, Mampang Prapatan Indonesia,106.829732,-6.2529575,mandi keramas wangi rapieh mules situ ikhlas uji recehinaja recehkantwitter tetapreceh mulesdipagihari rempong
@missHOTRODqueen, 2018-12-12, 09:09, Jadi inget pernah harus ambil first flight DPS-BDG-KNO. Karena buru2  di Bali cuma sempat sarapan pepaya. Pas pesawat mendarat di BDO  mules. Tapi nggak bisa turun pesawat dan katanya nggak boleh ke toilet karena sedang isi aftur. Neraka dunia  menjadi nyata.,1.07267E+18, d753c2420f2a8da5, Cilandak, Cilandak Indonesia,106.8022659,-6.29272805,inget ambil first flight dps bdg kno buru bal sarap pepaya pas pesawat darat bdo mules nggak turun pesawat nggak toilet isi aftur neraka dunia nyata
@yunita_uta, 2018-12-12, 13:45, Sedih wa tiap mules di kantor. Gabisa wa kalo ga di rumah sendokir,1.07274E+18, a7b79126e67fd281, Gedangan, Gedangan Indonesia,112.7236008,-7.401708,sedih wa mules kantor gabisa wa kalo ga rumah sendokir
@bungamr, 2018-12-12, 11:42, Ini angin apa tida sebaiknya jangan bertamu terus? CAPEK WOY DIARE.,1.07271E+18, 8496c55fb5d1cd92, Pulo Gadung, Pulo Gadung Indonesia,106.8958783,-6.191323,angin tida tamu capek woy diare
@nia_romadhani, 2018-12-12, 16:00, 1st day of my period    MULES!   Jadi ga konsen mo belanja harbolnas huhuhu,1.07278E+18, 019ffe0a3471b036, Tanah Abang, Tanah Abang Indonesia,106.817736,-6.2016105,st day of my period mules ga konsen mo belanja harbolnas huhuhu
@MhafizaldianJr, 2018-12-12, 10:31, Makasihh gan  sekarang ga mules lagi,1.0727E+18, e236d49aa0abcf7c, Seberang Ulu I, Seberang Ulu I Indonesia,104.7757401,-3.0209685,makasihh gan ga mules
@anindannisa13, 2018-12-12, 10:37, Efek ujian di sbm. 1/7 mahasiswa terserang diare. (Ini blm semua nulis loh) ,1.0727E+18, ef86856c8bbb4c82, Cipatat, Cipatat Indonesia,107.3983898,-6.8301155,efek uji sbm mahasiswa serang diare blm nulis loh
@DyahSekar_, 2018-12-12, 22:33, Sakit perut,1.07288E+18, 0c8ce023e0d5ae81, Ciputat, Ciputat Indonesia,106.7144606,-6.303381,sakit perut
@masharjanta, 2018-12-12, 21:21, Kesepuluh aku mulai males  & mules  ngungokno obrolan ora genah tersirat kesan kangen ORBA,1.07286E+18, 62a5c5ffca44cab5, Umbulharjo, Umbulharjo Indonesia,110.3865046,-7.813616,puluh males mules ngungokno obrol ora genah sirat kesan kangen orba
@Ditassr, 2018-12-12, 21:59, Km tau g rasanya km lg mules pengen ee tp batre masi ngecas 9%  yagituuuuuuu deh,1.07287E+18, eba0f2c360607091, Mulyorejo, Mulyorejo Indonesia,112.7901464,-7.270584,km tau g km lg mules ken ee tp batre mas ngecas yagituuuuuuu deh
@soemartono8, 2018-12-12, 21:34, #2019GantiPresiden #2019GantiPresiden #2019GantiPresiden #2019GantiPresiden #2019GantiPresiden  JANGAN @jokowi perutku mules  amit² jabang bayi #2019PrabowoPresident08 #2019PrabowoSandi  cc @Cak_Bram,1.07286E+18, 814feb98943c7ce1, Kebomas, Kebomas Indonesia,112.6272514,-7.17639,gantipresiden gantipresiden gantipresiden gantipresiden gantipresiden jokowi perut mules amit jabang bayi prabowopresident prabowosandi cc cakbram
@mahayufirsty, 2018-12-12, 23:54, Malam-malam perut mules,1.0729E+18, 408ad88ee0345f7d, Depok, Depok Indonesia,110.4082427,-7.76769565,malam malam perut mules
@inkafdr, 2018-12-12, 23:22, pernah makan ini terus diare ,1.07289E+18, 309cdad1ed489dec, Beji, Beji Indonesia,106.8220357,-6.3661595,makan diare
@Ditassr, 2018-12-12, 06:28, Mencret ke2 pagi ini,1.07263E+18, eba0f2c360607091, Mulyorejo, Mulyorejo Indonesia,112.7901464,-7.270584,mencret pagi
@gawemaning, 2018-12-12, 08:41, Tau saja saya sedang mencret,1.07267E+18, e43562c217bd5097, Banyumanik, Banyumanik Indonesia,110.420046,-7.0681748,tau mencret
@RLawatan, 2018-12-12, 16:54," Memosting foto narsis adalah salah satu momen ke""RIYA"" an manusia. =sabda mencret=",1.07279E+18, 31b0774ff6cf6c20, Kuranji, Kuranji Indonesia,100.4171142,-0.9168831,memosting foto narsis salah momen keriya an manusia sabda mencret
@woyGabz, 2018-12-12, 16:21, Tiba-tiba sakit perut knp ya? Padahal td ga makan yg aneh2. Hmm.. balik ke camp dulu dah,1.07278E+18, 8f6d8fbc7060e679, Kalimantan Timur, Kalimantan Timur Indonesia,116.1353565,0.0985775,sakit perut knp ya td ga makan yg aneh hmm camp dah
@chitifatimah, 2018-12-12, 17:01, Sakit perut dudududu,1.07279E+18, c09111f130bff890, Medan Maimun, Medan Maimun Indonesia,98.67811343,3.5810277,sakit perut dudududu
@firda_ramadhani, 2018-12-12, 17:11, diare mengintai,1.0728E+18, 48fa312df6d273f1, Sawahan, Sawahan Indonesia,112.7214629,-7.275803,diare intai
@fariz_id, 2018-12-12, 17:43, Telat makan sebentar aja bikin sakit perut  gmn klo telat 3 bulan.....,1.0728E+18, 985d2f4ed1a2b7ef, Kalasan, Kalasan Indonesia,110.4663995,-7.7443825,telat makan sebentar aja bikin sakit perut gmn klo telat
@Vrg_milla09, 2018-12-12, 10:23, Obat paling ampuh biar ga mules liat soal ujian apaya?hmmm,1.07269E+18, 3dc0fabe7604a6ac, Pedurungan, Pedurungan Indonesia,110.4803345,-7.009436,obat ampuh biar ga mules liat uji apayahmmm
@TeguhImamSuryaD, 2018-12-12, 17:51, Banjir adalah ketika cebong bersorak gembira dan kampret mengkeret nahan mules. #banjir,1.07281E+18, 66555622726ab358, Setia Budi, Setia Budi Indonesia,106.8350756,-6.2213485,banjir cebong sorak gembira kampret mengkeret nahan mules banjir
@nonaevv, 2018-12-12, 17:28, abis minum yogurt KIN biasanya langsung mules ga pake lama  nah tadi tuh malah ketiduran  pas bangun tidur rasanya kaya ada yg mendorong2 dari kedalaman,1.0728E+18, 399e79a7f42048e2, Sawangan, Sawangan Indonesia,106.7636601,-6.3928945,abis minum yogurt kin langsung mules ga pake tuh tidur pas bangun tidur kaya yg dorong dalam
@rfktoo, 2018-12-12, 17:53, Gua ngga pernah sarapan bgst  kalo sarapan suka mules ,1.07281E+18, 67ee4e65b49cb758, Kalimantan Selatan, Kalimantan Selatan Indonesia,115.5159942,-2.74566825,gua ngga sarap bgst kalo sarap suka mules
@ohanadiiah, 2018-12-13, 23:19, Rasanya malu kalau mau ngeluh soal sakit perut doang.   Tetap semangat pak  selalu menginspirasi ,1.07325E+18, 6e0f0a00ef60a2bf, Kalimantan Barat, Kalimantan Barat Indonesia,111.1098952,-0.47932985,malu ngeluh sakit perut doang semangat inspirasi
@christywindy, 2018-12-13, 23:15, Berawal dari 2-3 biji durian  malah jadi diare & sakit perut seharian. Padahal dulu makan banyak gak masalah. Ya  umur gak bisa bohong ,1.07325E+18, 0f0c6990d5e6479a, Malalayang, Malalayang Indonesia,124.8149939,1.4467809,biji durian diare sakit perut hari makan gak ya umur gak bohong
@MobiMubaraq, 2018-12-13, 06:09, ORALIT WOY!!!,1.07299E+18, dd88d16e650304a9, Sukmajaya, Sukmajaya Indonesia,106.8475324,-6.3969215,oralit woy
@silviawulan__, 2018-12-13, 00:59, Apa banget jam segini mules. Mati lampu pula. eotteoke?,1.07291E+18, 931d476c6924e9fd, Ciawi, Ciawi Indonesia,108.127162,-7.149807,banget jam gin mules mati lampu eotteoke
@syaifulBahri9, 2018-12-13, 00:11, Diapet untuk diare buk olpi,1.0729E+18, 6e0f0a00ef60a2bf, Kalimantan Barat, Kalimantan Barat Indonesia,111.1098952,-0.47932985,diapet diare buk olpi
@nenengnengs, 2018-12-13, 22:46, Masih mules ngebayangin match besok. Kenapaaaaaaaa minion dulu yang maen dibanding li/liu,1.07324E+18, 741a800e40e6f5e0, Duren Sawit, Duren Sawit Indonesia,106.9272917,-6.2391475,mules ngebayangin match besok kenapaaaaaaaa minion maen banding liliu
@bdevani19, 2018-12-13, 08:44, Tugas akhir tahun  sebelum KNCV cau dari Jember tahun depan (katanya sih). Semangatnya tetap  TOSS TB dulu ya! (Temukan  Obati Sampai Sembuh Tuberkulosis).  Penguatan Jejaring Eksternal di… https://www.instagram.com/p/BrTzvbVALUE/?utm_source=ig_twitter_share&igshid=h74hrqd374ka …,1.07303E+18, b606de51aa2ec7fd, Patrang, Patrang Indonesia,113.6996464,-8.1442935,tugas kncv cau jember sih semangat toss tb ya temu obat sembuh tuberkulosis kuat jejaring eksternal di
